Time data sigma
---- ---- -----
0 3.06637 0.617097
4.0172 1.28768 0.822796
8.9611 1.35282 0.822796
23.9521 0.644849 1.13134
35.965 -0.220864 0.822796
40.9613 -3.44071 1.43989
257.193 1.0348 1.23419
263.27 -2.19963 0.719946
291.109 -0.428136 0.925645
318.101 -0.983166 0.719946
333.02 -3.6185 1.13134
339.009 -4.04769 0.617097
347.022 1.62852 1.23419
364.993 2.18767 0.617097
611.359 0.840862 0.514247
646.153 1.03737 1.43989
670.133 1.23824 0.925645
683.118 -1.01448 0.514247
693.077 -3.11936 0.925645
698.043 -4.33678 1.54274
928.34 -0.130856 1.13134
952.367 -0.366578 0.617097
983.279 -1.21502 0.925645
1039.03 -1.3432 0.925645
1093.97 2.37716 0.719946
1390.09 -0.0800187 1.13134
1739.13 -1.6138 1.64559
1785.06 2.11757 0.822796
