Time data sigma
---- ---- -----
0 1.95471 1.07071
102.731 1.50113 1.39658
363.991 2.1476 0.931056
1446.97 0.487426 0.83795
1447.95 -1.22642 0.791397
1448.94 1.86219 0.791397
1449.91 0.490263 0.83795
1455.96 0.138964 0.977609
1458.9 -2.10477 1.39658
1471.83 -0.470823 1.07071
1473.9 0.697715 0.83795
1475.86 -1.21955 1.16382
1477.85 0.585068 1.07071
1478.95 1.83732 0.791397
1504.82 1.58835 0.931056
1505.91 2.27126 0.977609
1510.89 0.0314338 1.07071
1511.87 -1.0958 0.791397
1512.79 0.860415 0.791397
1513.83 -0.736326 0.83795
1527.87 -1.29894 1.07071
1528.82 -3.36821 0.83795
1535.71 1.54384 0.931056
1539.76 -0.220965 0.977609
1559.76 -1.32492 0.83795
1561.76 2.12425 0.931056
1817.96 -0.392567 0.931056
1818.99 -2.23638 1.07071
1820.98 -2.48436 0.977609
1821.97 -1.31787 0.83795
1825.93 -1.12988 0.977609
1826.93 -0.850235 0.931056
1828.94 -0.867519 1.11727
1842.89 1.25625 1.16382
1843.9 -0.797766 1.16382
1850.82 2.31003 1.11727
1851.83 0.632067 1.02416
1852.86 2.91326 0.791397
1853.91 1.33969 1.25693
1855.88 2.00879 0.977609
1856.83 1.44466 1.11727
1857.83 -0.426279 1.16382
1863.86 0.802022 0.744845
1866.93 2.22614 1.02416
1886.96 -3.64282 1.02416
1887.84 -2.73751 1.11727
1895.85 0.780753 0.791397
1898.62 -0.988853 1.21037
1915.69 3.23892 0.791397
1916.78 1.20102 0.791397
1917.76 1.3103 0.791397
1918.78 -0.783315 0.83795
1919.7 4.71998 0.791397
1920.71 1.50944 1.11727
1926.76 1.7139 0.884503
1927.74 -0.170691 0.884503
1944.64 -1.98443 1.16382
1947.64 -0.291364 1.07071
1948.66 -4.6622 0.791397
1956.68 0.2868 1.25693
1958.7 -0.798055 0.791397
1987.69 -0.579487 1.44314
2001.66 -1.41708 0.884503
2008.66 -1.79276 1.35003
2009.68 -1.38188 0.977609
2014.63 -2.88219 1.02416
2018.63 0.659201 0.884503
