Time data sigma
---- ---- -----
0 -0.782758 0.617097
4.0172 1.49005 0.822796
8.9611 2.97225 0.822796
23.9521 9.04186 1.13134
35.965 -6.31063 0.822796
40.9613 -7.19782 1.43989
257.193 5.89944 1.23419
263.27 7.34657 0.719946
291.109 -4.81314 0.925645
318.101 7.38361 0.719946
333.02 -0.198485 1.13134
339.009 -6.17575 0.617097
347.022 -6.28757 1.23419
364.993 2.66857 0.617097
611.359 5.74563 0.514247
646.153 -6.77417 1.43989
670.133 4.29272 0.925645
683.118 9.04774 0.514247
693.077 -5.69412 0.925645
698.043 -6.1131 1.54274
928.34 1.15131 1.13134
952.367 -2.91117 0.617097
983.279 8.23061 0.925645
1039.03 11.0545 0.925645
1093.97 7.09071 0.719946
1390.09 3.70674 1.13134
1739.13 -0.188422 1.64559
1785.06 -7.35063 0.822796
