Time data sigma
---- ---- -----
0 15.6568 1.07071
102.731 -7.58183 1.39658
363.991 12.3324 0.931056
1446.97 16.4607 0.83795
1447.95 14.7799 0.791397
1448.94 15.5796 0.791397
1449.91 12.7434 0.83795
1455.96 0.358744 0.977609
1458.9 -6.65476 1.39658
1471.83 -12.6994 1.07071
1473.9 -11.5787 0.83795
1475.86 -8.83811 1.16382
1477.85 -7.32731 1.07071
1478.95 -11.1667 0.791397
1504.82 15.7536 0.931056
1505.91 18.1776 0.977609
1510.89 13.3084 1.07071
1511.87 10.6363 0.791397
1512.79 8.51783 0.791397
1513.83 5.8227 0.83795
1527.87 -12.3745 1.07071
1528.82 -14.583 0.83795
1535.71 -12.2023 0.931056
1539.76 -7.04449 0.977609
1559.76 13.8696 0.83795
1561.76 17.3912 0.931056
1817.96 -2.52149 0.931056
1818.99 -4.33803 1.07071
1820.98 -9.11531 0.977609
1821.97 -7.37247 0.83795
1825.93 -8.70087 0.977609
1826.93 -11.0368 0.931056
1828.94 -11.3677 1.11727
1842.89 -7.45319 1.16382
1843.9 -4.71995 1.16382
1850.82 1.57988 1.11727
1851.83 5.29682 1.02416
1852.86 6.7069 0.791397
1853.91 9.48713 1.25693
1855.88 13.159 0.977609
1856.83 12.8886 1.11727
1857.83 15.2852 1.16382
1863.86 18.3468 0.744845
1866.93 13.1148 1.02416
1886.96 -10.694 1.02416
1887.84 -8.61602 1.11727
1895.85 -10.1741 0.791397
1898.62 -10.0754 1.21037
1915.69 10.7857 0.791397
1916.78 10.8563 0.791397
1917.76 14.8603 0.791397
1918.78 17.0001 0.83795
1919.7 17.6184 0.791397
1920.71 16.6657 1.11727
1926.76 13.8847 0.884503
1927.74 14.6252 0.884503
1944.64 -9.03951 1.16382
1947.64 -7.19991 1.07071
1948.66 -10.155 0.791397
1956.68 -12.372 1.25693
1958.7 -11.2639 0.791397
1987.69 13.9139 1.44314
2001.66 -5.29265 0.884503
2008.66 -9.64341 1.35003
2009.68 -9.79291 0.977609
2014.63 -11.5576 1.02416
2018.63 -14.0919 0.884503
