Time data sigma
---- ---- -----
0 0.152052 0.617097
4.0172 5.28861 0.822796
8.9611 11.568 0.822796
23.9521 2.65299 1.13134
35.965 -3.5653 0.822796
40.9613 -7.35185 1.43989
257.193 8.96629 1.23419
263.27 4.66453 0.719946
291.109 -9.16305 0.925645
318.101 8.66833 0.719946
333.02 -1.95811 1.13134
339.009 -5.61212 0.617097
347.022 -11.0083 1.23419
364.993 6.95113 0.617097
611.359 11.5068 0.514247
646.153 -10.087 1.43989
670.133 10.5344 0.925645
683.118 5.56288 0.514247
693.077 -2.14959 0.925645
698.043 -7.84149 1.54274
928.34 -0.932572 1.13134
952.367 -10.9122 0.617097
983.279 5.41311 0.925645
1039.03 8.14191 0.925645
1093.97 8.21957 0.719946
1390.09 11.6719 1.13134
1739.13 0.291902 1.64559
1785.06 -10.36 0.822796
