Time data sigma
---- ---- -----
0 -1.42345 1.07071
102.731 -7.78287 1.39658
363.991 0.284673 0.931056
1446.97 4.35038 0.83795
1447.95 2.4829 0.791397
1448.94 5.2301 0.791397
1449.91 2.74613 0.83795
1455.96 3.85968 0.977609
1458.9 4.97891 1.39658
1471.83 0.355717 1.07071
1473.9 -1.348 0.83795
1475.86 1.64894 1.16382
1477.85 -6.06405 1.07071
1478.95 -7.06014 0.791397
1504.82 1.96288 0.931056
1505.91 3.50659 0.977609
1510.89 3.61533 1.07071
1511.87 4.22527 0.791397
1512.79 2.31621 0.791397
1513.83 4.68425 0.83795
1527.87 5.17087 1.07071
1528.82 2.86651 0.83795
1535.71 -3.34324 0.931056
1539.76 -3.70446 0.977609
1559.76 1.71751 0.83795
1561.76 2.33457 0.931056
1817.96 5.69978 0.931056
1818.99 3.92959 1.07071
1820.98 4.75112 0.977609
1821.97 4.34907 0.83795
1825.93 2.41803 0.977609
1826.93 3.38819 0.931056
1828.94 2.52815 1.11727
1842.89 -4.35112 1.16382
1843.9 -2.68858 1.16382
1850.82 -6.33316 1.11727
1851.83 -5.95048 1.02416
1852.86 -4.36928 0.791397
1853.91 -2.5438 1.25693
1855.88 -0.244377 0.977609
1856.83 -1.22105 1.11727
1857.83 -2.73454 1.16382
1863.86 3.02926 0.744845
1866.93 2.22001 1.02416
1886.96 3.72159 1.02416
1887.84 0.672928 1.11727
1895.85 -3.24161 0.791397
1898.62 -6.3563 1.21037
1915.69 -2.05506 0.791397
1916.78 -1.99081 0.791397
1917.76 0.998045 0.791397
1918.78 -1.09405 0.83795
1919.7 0.453592 0.791397
1920.71 0.0877564 1.11727
1926.76 5.0918 0.884503
1927.74 1.36898 0.884503
1944.64 6.45578 1.16382
1947.64 0.482936 1.07071
1948.66 1.35577 0.791397
1956.68 -3.21115 1.25693
1958.7 -3.97748 0.791397
1987.69 5.97387 1.44314
2001.66 4.1006 0.884503
2008.66 3.09372 1.35003
2009.68 2.2193 0.977609
2014.63 -1.75348 1.02416
2018.63 -3.90299 0.884503
