Time data sigma
---- ---- -----
0 7.49488 1.07071
102.731 4.70698 1.39658
363.991 11.6408 0.931056
1446.97 4.96694 0.83795
1447.95 1.53866 0.791397
1448.94 0.243121 0.791397
1449.91 0.918183 0.83795
1455.96 -6.50271 0.977609
1458.9 -10.6889 1.39658
1471.83 -10.06 1.07071
1473.9 -9.65266 0.83795
1475.86 -4.22271 1.16382
1477.85 -1.37477 1.07071
1478.95 -0.735706 0.791397
1504.82 3.15134 0.931056
1505.91 2.66023 0.977609
1510.89 -3.02555 1.07071
1511.87 -3.68539 0.791397
1512.79 -2.05081 0.791397
1513.83 -6.2053 0.83795
1527.87 -16.6696 1.07071
1528.82 -14.0162 0.83795
1535.71 -8.11569 0.931056
1539.76 0.0599625 0.977609
1559.76 9.98585 0.83795
1561.76 8.15261 0.931056
1817.96 -10.6745 0.931056
1818.99 -10.3896 1.07071
1820.98 -11.8187 0.977609
1821.97 -11.5623 0.83795
1825.93 -8.33896 0.977609
1826.93 -8.91068 0.931056
1828.94 -11.0675 1.11727
1842.89 2.43384 1.16382
1843.9 2.7212 1.16382
1850.82 12.8702 1.11727
1851.83 14.3635 1.02416
1852.86 14.5567 0.791397
1853.91 14.8226 1.25693
1855.88 16.2982 0.977609
1856.83 17.877 1.11727
1857.83 19.7173 1.16382
1863.86 4.21925 0.744845
1866.93 2.21093 1.02416
1886.96 -11.1924 1.02416
1887.84 -9.72561 1.11727
1895.85 -6.60031 0.791397
1898.62 -3.09007 1.21037
1915.69 14.7967 0.791397
1916.78 14.5881 0.791397
1917.76 12.9152 0.791397
1918.78 14.2939 0.83795
1919.7 15.5685 0.791397
1920.71 15.1573 1.11727
1926.76 1.51068 0.884503
1927.74 1.58547 0.884503
1944.64 -13.4538 1.16382
1947.64 -9.98589 1.07071
1948.66 -11.5729 0.791397
1956.68 -3.92315 1.25693
1958.7 -3.16564 0.791397
1987.69 1.86766 1.44314
2001.66 -13.219 0.884503
2008.66 -10.9656 1.35003
2009.68 -9.29336 0.977609
2014.63 -1.5966 1.02416
2018.63 -2.60991 0.884503
