Time data sigma
---- ---- -----
0 1.61085 0.617097
4.0172 -4.02608 0.822796
8.9611 -15.9859 0.822796
23.9521 2.02479 1.13134
35.965 3.00571 0.822796
40.9613 4.56449 1.43989
257.193 -5.62985 1.23419
263.27 -1.80416 0.719946
291.109 4.53572 0.925645
318.101 -5.1282 0.719946
333.02 5.06709 1.13134
339.009 9.21451 0.617097
347.022 6.05892 1.23419
364.993 -0.330762 0.617097
611.359 -16.6863 0.514247
646.153 3.18259 1.43989
670.133 -15.3043 0.925645
683.118 1.84283 0.514247
693.077 4.0936 0.925645
698.043 5.81542 1.54274
928.34 4.763 1.13134
952.367 5.81979 0.617097
983.279 2.01971 0.925645
1039.03 -2.62742 0.925645
1093.97 -9.41283 0.719946
1390.09 -14.3881 1.13134
1739.13 0.322384 1.64559
1785.06 6.81053 0.822796
