Time data sigma
---- ---- -----
0 1.73734 1.07071
102.731 -0.88108 1.39658
363.991 2.5438 0.931056
1446.97 3.31323 0.83795
1447.95 1.64825 0.791397
1448.94 2.89407 0.791397
1449.91 1.92566 0.83795
1455.96 2.44443 0.977609
1458.9 2.86581 1.39658
1471.83 -1.83142 1.07071
1473.9 -3.98308 0.83795
1475.86 -4.38491 1.16382
1477.85 -0.311103 1.07071
1478.95 -1.1636 0.791397
1504.82 -0.388626 0.931056
1505.91 0.882744 0.977609
1510.89 2.75395 1.07071
1511.87 3.57336 0.791397
1512.79 2.9559 0.791397
1513.83 2.0772 0.83795
1527.87 -0.528062 1.07071
1528.82 -1.19292 0.83795
1535.71 -1.00418 0.931056
1539.76 -1.60773 0.977609
1559.76 -0.399349 0.83795
1561.76 -0.0227815 0.931056
1817.96 -0.862973 0.931056
1818.99 0.540889 1.07071
1820.98 3.62197 0.977609
1821.97 2.18413 0.83795
1825.93 0.931436 0.977609
1826.93 0.413442 0.931056
1828.94 -2.03246 1.11727
1842.89 -0.773842 1.16382
1843.9 -0.741388 1.16382
1850.82 -1.35926 1.11727
1851.83 -1.41451 1.02416
1852.86 0.565088 0.791397
1853.91 -2.04596 1.25693
1855.88 -0.0288187 0.977609
1856.83 -1.56142 1.11727
1857.83 0.763067 1.16382
1863.86 -0.576821 0.744845
1866.93 2.49753 1.02416
1886.96 -1.31072 1.02416
1887.84 -0.46535 1.11727
1895.85 -1.71603 0.791397
1898.62 0.494318 1.21037
1915.69 -1.29612 0.791397
1916.78 -3.65213 0.791397
1917.76 -0.0176439 0.791397
1918.78 -0.960861 0.83795
1919.7 1.37108 0.791397
1920.71 2.26953 1.11727
1926.76 0.932751 0.884503
1927.74 2.28393 0.884503
1944.64 1.13957 1.16382
1947.64 -2.29995 1.07071
1948.66 0.574534 0.791397
1956.68 -4.56085 1.25693
1958.7 -0.73182 0.791397
1987.69 -0.584688 1.44314
2001.66 1.92695 0.884503
2008.66 0.805575 1.35003
2009.68 -0.974101 0.977609
2014.63 -0.182081 1.02416
2018.63 -1.81297 0.884503
