Time data sigma
---- ---- -----
0 0.869667 0.617097
4.0172 4.92657 0.822796
8.9611 7.9239 0.822796
23.9521 0.291054 1.13134
35.965 -5.90256 0.822796
40.9613 -3.88774 1.43989
257.193 7.04873 1.23419
263.27 1.49573 0.719946
291.109 -1.33051 0.925645
318.101 8.93647 0.719946
333.02 -3.16975 1.13134
339.009 -7.10437 0.617097
347.022 -5.33573 1.23419
364.993 4.49572 0.617097
611.359 7.45226 0.514247
646.153 -5.81689 1.43989
670.133 8.03775 0.925645
683.118 3.87393 0.514247
693.077 -7.57629 0.925645
698.043 -5.55798 1.54274
928.34 -2.53035 1.13134
952.367 -4.9066 0.617097
983.279 2.81981 0.925645
1039.03 8.80495 0.925645
1093.97 9.61848 0.719946
1390.09 7.93115 1.13134
1739.13 1.82565 1.64559
1785.06 -3.4657 0.822796
