Time data sigma
---- ---- -----
0 -0.154877 0.617097
4.0172 -7.40768 0.822796
8.9611 -14.3699 0.822796
23.9521 -4.26358 1.13134
35.965 4.91296 0.822796
40.9613 8.1972 1.43989
257.193 -13.361 1.23419
263.27 -2.06983 0.719946
291.109 9.01076 0.925645
318.101 -12.7784 0.719946
333.02 5.95085 1.13134
339.009 10.2074 0.617097
347.022 10.9728 1.23419
364.993 -5.24221 0.617097
611.359 -15.4405 0.514247
646.153 7.13279 1.43989
670.133 -17.9287 0.925645
683.118 -3.597 0.514247
693.077 8.58214 0.925645
698.043 10.7106 1.54274
928.34 1.92049 1.13134
952.367 7.22707 0.617097
983.279 -4.59342 0.925645
1039.03 -7.24432 0.925645
1093.97 -16.3153 0.719946
1390.09 -12.6405 1.13134
1739.13 1.06854 1.64559
1785.06 9.7595 0.822796
