Time data sigma
---- ---- -----
0 2.23444 1.07071
102.731 2.41187 1.39658
363.991 -2.29832 0.931056
1446.97 -0.560292 0.83795
1447.95 -1.61673 0.791397
1448.94 -3.11397 0.791397
1449.91 -2.30439 0.83795
1455.96 -4.4779 0.977609
1458.9 -6.50615 1.39658
1471.83 -3.23939 1.07071
1473.9 -1.55692 0.83795
1475.86 2.89689 1.16382
1477.85 3.44706 1.07071
1478.95 3.45063 0.791397
1504.82 -1.7974 0.931056
1505.91 0.39049 0.977609
1510.89 -1.26599 1.07071
1511.87 -0.99987 0.791397
1512.79 -2.18079 0.791397
1513.83 -5.37422 0.83795
1527.87 -5.00391 1.07071
1528.82 -5.10138 0.83795
1535.71 -0.111603 0.931056
1539.76 3.51341 0.977609
1559.76 -0.266116 0.83795
1561.76 2.18424 0.931056
1817.96 -5.45003 0.931056
1818.99 -4.73877 1.07071
1820.98 -3.899 0.977609
1821.97 -2.32314 0.83795
1825.93 -4.88375 0.977609
1826.93 -7.50113 0.931056
1828.94 -4.61255 1.11727
1842.89 2.10306 1.16382
1843.9 4.50092 1.16382
1850.82 3.75965 1.11727
1851.83 4.3139 1.02416
1852.86 1.11321 0.791397
1853.91 2.66928 1.25693
1855.88 -0.5397 0.977609
1856.83 1.93715 1.11727
1857.83 0.530349 1.16382
1863.86 -0.913224 0.744845
1866.93 -0.143505 1.02416
1886.96 -4.50955 1.02416
1887.84 -2.88808 1.11727
1895.85 0.871975 0.791397
1898.62 4.50709 1.21037
1915.69 1.98469 0.791397
1916.78 1.38763 0.791397
1917.76 1.39295 0.791397
1918.78 1.89012 0.83795
1919.7 3.02019 0.791397
1920.71 -1.30314 1.11727
1926.76 0.312747 0.884503
1927.74 -0.0271411 0.884503
1944.64 -3.18677 1.16382
1947.64 -3.11648 1.07071
1948.66 -2.12665 0.791397
1956.68 4.84487 1.25693
1958.7 2.91332 0.791397
1987.69 -4.07224 1.44314
2001.66 -6.19855 0.884503
2008.66 -3.98351 1.35003
2009.68 -0.105031 0.977609
2014.63 1.49503 1.02416
2018.63 3.78522 0.884503
