Time data sigma
---- ---- -----
0 -6.50605 1.07071
102.731 8.46731 1.39658
363.991 -6.87249 0.931056
1446.97 -8.62495 0.83795
1447.95 -12.8104 0.791397
1448.94 -13.1034 0.791397
1449.91 -12.7734 0.83795
1455.96 -10.413 0.977609
1458.9 -7.72433 1.39658
1471.83 13.164 1.07071
1473.9 11.6112 0.83795
1475.86 10.7209 1.16382
1477.85 8.22637 1.07071
1478.95 9.44413 0.791397
1504.82 -8.11169 0.931056
1505.91 -7.89047 0.977609
1510.89 -11.3823 1.07071
1511.87 -14.4811 0.791397
1512.79 -10.9975 0.791397
1513.83 -10.6244 0.83795
1527.87 6.39354 1.07071
1528.82 10.0413 0.83795
1535.71 11.3158 0.931056
1539.76 10.6931 0.977609
1559.76 -4.07406 0.83795
1561.76 -3.98914 0.931056
1817.96 -6.69602 0.931056
1818.99 -7.12758 1.07071
1820.98 -2.49624 0.977609
1821.97 -1.6449 0.83795
1825.93 6.86855 0.977609
1826.93 5.49614 0.931056
1828.94 6.20855 1.11727
1842.89 6.99125 1.16382
1843.9 4.77658 1.16382
1850.82 -0.186761 1.11727
1851.83 -1.16888 1.02416
1852.86 1.01095 0.791397
1853.91 0.234392 1.25693
1855.88 0.553905 0.977609
1856.83 -0.0832897 1.11727
1857.83 -0.749931 1.16382
1863.86 -7.3888 0.744845
1866.93 -11.3814 1.02416
1886.96 5.83343 1.02416
1887.84 9.55913 1.11727
1895.85 13.2267 0.791397
1898.62 12.2757 1.21037
1915.69 0.0445629 0.791397
1916.78 -1.34421 0.791397
1917.76 -2.09871 0.791397
1918.78 -2.77352 0.83795
1919.7 -3.44382 0.791397
1920.71 -4.34856 1.11727
1926.76 -10.5306 0.884503
1927.74 -9.4429 0.884503
1944.64 2.26673 1.16382
1947.64 8.15105 1.07071
1948.66 6.99235 0.791397
1956.68 12.161 1.25693
1958.7 8.8354 0.791397
1987.69 -12.9568 1.44314
2001.66 -3.08481 0.884503
2008.66 8.35096 1.35003
2009.68 7.68542 0.977609
2014.63 7.90681 1.02416
2018.63 8.09952 0.884503
