Time data sigma
---- ---- -----
0 15.8026 1.07071
102.731 -7.49955 1.39658
363.991 15.812 0.931056
1446.97 13.3312 0.83795
1447.95 10.7293 0.791397
1448.94 10.7722 0.791397
1449.91 7.39174 0.83795
1455.96 -3.33335 0.977609
1458.9 -7.12222 1.39658
1471.83 -10.085 1.07071
1473.9 -11.3731 0.83795
1475.86 -10.9223 1.16382
1477.85 -11.3351 1.07071
1478.95 -15.9531 0.791397
1504.82 14.6541 0.931056
1505.91 15.9052 0.977609
1510.89 7.97242 1.07071
1511.87 5.3107 0.791397
1512.79 3.40134 0.791397
1513.83 1.16371 0.83795
1527.87 -7.32532 1.07071
1528.82 -10.0135 0.83795
1535.71 -14.4018 0.931056
1539.76 -11.9823 0.977609
1559.76 17.4437 0.83795
1561.76 19.142 0.931056
1817.96 -1.85677 0.931056
1818.99 -3.09468 1.07071
1820.98 -6.96617 0.977609
1821.97 -4.92005 0.83795
1825.93 -6.23642 0.977609
1826.93 -8.85508 0.931056
1828.94 -10.0058 1.11727
1842.89 -9.24506 1.16382
1843.9 -6.10205 1.16382
1850.82 3.50343 1.11727
1851.83 7.48787 1.02416
1852.86 9.05611 0.791397
1853.91 11.876 1.25693
1855.88 15.302 0.977609
1856.83 14.7823 1.11727
1857.83 16.844 1.16382
1863.86 17.311 0.744845
1866.93 11.1534 1.02416
1886.96 -9.14569 1.02416
1887.84 -7.33379 1.11727
1895.85 -11.6772 0.791397
1898.62 -11.9476 1.21037
1915.69 12.3124 0.791397
1916.78 12.1579 0.791397
1917.76 15.9105 0.791397
1918.78 17.7551 0.83795
1919.7 18.0847 0.791397
1920.71 16.8097 1.11727
1926.76 12.4701 0.884503
1927.74 13.1059 0.884503
1944.64 -7.69449 1.16382
1947.64 -6.359 1.07071
1948.66 -9.55061 0.791397
1956.68 -13.5077 1.25693
1958.7 -12.5218 0.791397
1987.69 13.0018 1.44314
2001.66 -4.5315 0.884503
2008.66 -9.33156 1.35003
2009.68 -9.59932 0.977609
2014.63 -11.9333 1.02416
2018.63 -14.7288 0.884503
