Time data sigma
---- ---- -----
0 15.8083 1.07071
102.731 -7.75049 1.39658
363.991 12.3412 0.931056
1446.97 16.3861 0.83795
1447.95 14.7002 0.791397
1448.94 15.4996 0.791397
1449.91 12.6647 0.83795
1455.96 0.22801 0.977609
1458.9 -6.7737 1.39658
1471.83 -12.6203 1.07071
1473.9 -11.5879 0.83795
1475.86 -8.89731 1.16382
1477.85 -7.40125 1.07071
1478.95 -11.2407 0.791397
1504.82 15.7255 0.931056
1505.91 18.1324 0.977609
1510.89 13.2374 1.07071
1511.87 10.5521 0.791397
1512.79 8.41736 0.791397
1513.83 5.70185 0.83795
1527.87 -12.1731 1.07071
1528.82 -14.4038 0.83795
1535.71 -12.2426 0.931056
1539.76 -7.10436 0.977609
1559.76 14.0051 0.83795
1561.76 17.4507 0.931056
1817.96 -2.61366 0.931056
1818.99 -4.37272 1.07071
1820.98 -9.04813 0.977609
1821.97 -7.26897 0.83795
1825.93 -8.57634 0.977609
1826.93 -10.926 0.931056
1828.94 -11.2807 1.11727
1842.89 -7.66219 1.16382
1843.9 -4.93429 1.16382
1850.82 1.64673 1.11727
1851.83 5.39675 1.02416
1852.86 6.82652 0.791397
1853.91 9.61325 1.25693
1855.88 13.2717 0.977609
1856.83 12.9905 1.11727
1857.83 15.3777 1.16382
1863.86 18.4447 0.744845
1866.93 13.1394 1.02416
1886.96 -10.6001 1.02416
1887.84 -8.5264 1.11727
1895.85 -10.1181 0.791397
1898.62 -10.1444 1.21037
1915.69 10.879 0.791397
1916.78 10.9444 0.791397
1917.76 14.9481 0.791397
1918.78 17.0929 0.83795
1919.7 17.7196 0.791397
1920.71 16.7777 1.11727
1926.76 13.9059 0.884503
1927.74 14.5971 0.884503
1944.64 -8.95069 1.16382
1947.64 -7.11166 1.07071
1948.66 -10.0579 0.791397
1956.68 -12.3611 1.25693
1958.7 -11.3599 0.791397
1987.69 13.8669 1.44314
2001.66 -5.23027 0.884503
2008.66 -9.53065 1.35003
2009.68 -9.66208 0.977609
2014.63 -11.4653 1.02416
2018.63 -14.207 0.884503
