Time data sigma
---- ---- -----
0 -6.94166 0.617097
4.0172 -1.97915 0.822796
8.9611 -5.49708 0.822796
23.9521 3.40129 1.13134
35.965 5.6436 0.822796
40.9613 -0.932566 1.43989
257.193 -0.86783 1.23419
263.27 4.97154 0.719946
291.109 -3.44005 0.925645
318.101 1.00787 0.719946
333.02 7.20369 1.13134
339.009 3.80249 0.617097
347.022 1.52 1.23419
364.993 -5.1175 0.617097
611.359 -1.45937 0.514247
646.153 -0.823972 1.43989
670.133 -0.829704 0.925645
683.118 0.824833 0.514247
693.077 8.11696 0.925645
698.043 5.33482 1.54274
928.34 3.05901 1.13134
952.367 -0.868493 0.617097
983.279 2.86391 0.925645
1039.03 0.715248 0.925645
1093.97 -1.05181 0.719946
1390.09 -6.695 1.13134
1739.13 -4.34925 1.64559
1785.06 -1.39478 0.822796
