Time data sigma
---- ---- -----
0 -5.22279 1.07071
102.731 5.33672 1.39658
363.991 -3.65771 0.931056
1446.97 -4.93611 0.83795
1447.95 -3.70625 0.791397
1448.94 -2.65738 0.791397
1449.91 -2.75013 0.83795
1455.96 -2.43716 0.977609
1458.9 -2.68658 1.39658
1471.83 3.13279 1.07071
1473.9 3.7713 0.83795
1475.86 7.61569 1.16382
1477.85 5.08795 1.07071
1478.95 5.52881 0.791397
1504.82 -2.78925 0.931056
1505.91 -3.03656 0.977609
1510.89 -2.39315 1.07071
1511.87 -3.90542 0.791397
1512.79 -1.66406 0.791397
1513.83 -4.01095 0.83795
1527.87 -0.0338455 1.07071
1528.82 1.99291 0.83795
1535.71 6.11683 0.931056
1539.76 7.00249 0.977609
1559.76 -3.13966 0.83795
1561.76 -5.05937 0.931056
1817.96 -5.60047 0.931056
1818.99 -2.34107 1.07071
1820.98 -0.493185 0.977609
1821.97 -0.0399962 0.83795
1825.93 0.874942 0.977609
1826.93 2.56991 0.931056
1828.94 1.08572 1.11727
1842.89 2.70302 1.16382
1843.9 4.12675 1.16382
1850.82 1.20962 1.11727
1851.83 -2.08503 1.02416
1852.86 0.127075 0.791397
1853.91 -0.932887 1.25693
1855.88 -2.90515 0.977609
1856.83 -0.90022 1.11727
1857.83 -2.13504 1.16382
1863.86 -4.89469 0.744845
1866.93 -2.34624 1.02416
1886.96 1.73866 1.02416
1887.84 0.360749 1.11727
1895.85 6.68716 0.791397
1898.62 7.2738 1.21037
1915.69 -2.28715 0.791397
1916.78 -3.97032 0.791397
1917.76 -1.15017 0.791397
1918.78 -4.74684 0.83795
1919.7 -2.89027 0.791397
1920.71 -4.87024 1.11727
1926.76 -4.19094 0.884503
1927.74 -5.09626 0.884503
1944.64 1.45835 1.16382
1947.64 -0.198831 1.07071
1948.66 1.23981 0.791397
1956.68 5.62209 1.25693
1958.7 4.57127 0.791397
1987.69 -2.88302 1.44314
2001.66 -0.770571 0.884503
2008.66 2.95398 1.35003
2009.68 3.25133 0.977609
2014.63 5.25579 1.02416
2018.63 6.14958 0.884503
