Time data sigma
---- ---- -----
0 12.4811 0.617097
4.0172 4.51899 0.822796
8.9611 -0.831222 0.822796
23.9521 -11.2095 1.13134
35.965 -1.18659 0.822796
40.9613 2.38313 1.43989
257.193 -13.5205 1.23419
263.27 -9.74726 0.719946
291.109 11.773 0.925645
318.101 -11.7855 0.719946
333.02 -4.7068 1.13134
339.009 -0.680928 0.617097
347.022 6.65911 1.23419
364.993 5.13832 0.617097
611.359 -5.8998 0.514247
646.153 6.59747 1.43989
670.133 -2.04004 0.925645
683.118 -12.1784 0.514247
693.077 -0.781731 0.925645
698.043 -1.86584 1.54274
928.34 -6.47645 1.13134
952.367 11.3188 0.617097
983.279 -10.5399 0.925645
1039.03 -11.3064 0.925645
1093.97 -12.9354 0.719946
1390.09 -2.29086 1.13134
1739.13 9.82232 1.64559
1785.06 5.46772 0.822796
