Time data sigma
---- ---- -----
0 -0.660238 0.617097
4.0172 0.731319 0.822796
8.9611 -4.14449 0.822796
23.9521 -10.376 1.13134
35.965 6.62097 0.822796
40.9613 9.70456 1.43989
257.193 -8.5697 1.23419
263.27 -12.3454 0.719946
291.109 8.91064 0.925645
318.101 -9.07486 0.719946
333.02 -1.51514 1.13134
339.009 7.03648 0.617097
347.022 11.9615 1.23419
364.993 2.19683 0.617097
611.359 -4.81035 0.514247
646.153 11.2291 1.43989
670.133 -4.66007 0.925645
683.118 -12.6855 0.514247
693.077 -0.44664 0.925645
698.043 7.41722 1.54274
928.34 -9.63672 1.13134
952.367 5.62086 0.617097
983.279 -11.7034 0.925645
1039.03 -7.91914 0.925645
1093.97 -6.17992 0.719946
1390.09 -3.75634 1.13134
1739.13 1.15122 1.64559
1785.06 10.3659 0.822796
