Time data sigma
---- ---- -----
0 1.63772 1.07071
102.731 -0.715879 1.39658
363.991 2.65666 0.931056
1446.97 3.51526 0.83795
1447.95 1.86241 0.791397
1448.94 3.11002 0.791397
1449.91 2.13289 0.83795
1455.96 2.42207 0.977609
1458.9 2.71003 1.39658
1471.83 -1.78625 1.07071
1473.9 -3.86713 0.83795
1475.86 -4.2165 1.16382
1477.85 -0.107952 1.07071
1478.95 -0.950615 0.791397
1504.82 -0.245185 0.931056
1505.91 1.06127 0.977609
1510.89 2.94079 1.07071
1511.87 3.73223 0.791397
1512.79 3.08148 0.791397
1513.83 2.15871 0.83795
1527.87 -0.64054 1.07071
1528.82 -1.26774 0.83795
1535.71 -0.837999 0.931056
1539.76 -1.39386 0.977609
1559.76 -0.493942 0.83795
1561.76 -0.0173345 0.931056
1817.96 -0.972427 0.931056
1818.99 0.391461 1.07071
1820.98 3.41566 0.977609
1821.97 1.96233 0.83795
1825.93 0.74543 0.977609
1826.93 0.258501 0.931056
1828.94 -2.10812 1.11727
1842.89 -0.604654 1.16382
1843.9 -0.598317 1.16382
1850.82 -1.50515 1.11727
1851.83 -1.59801 1.02416
1852.86 0.352185 0.791397
1853.91 -2.2778 1.25693
1855.88 -0.259865 0.977609
1856.83 -1.77472 1.11727
1857.83 0.57976 1.16382
1863.86 -0.4632 0.744845
1866.93 2.70528 1.02416
1886.96 -1.46597 1.02416
1887.84 -0.588259 1.11727
1895.85 -1.53778 0.791397
1898.62 0.705116 1.21037
1915.69 -1.53006 0.791397
1916.78 -3.86804 0.791397
1917.76 -0.205078 0.791397
1918.78 -1.1082 0.83795
1919.7 1.26769 0.791397
1920.71 2.21902 1.11727
1926.76 1.13947 0.884503
1927.74 2.50084 0.884503
1944.64 0.925196 1.16382
1947.64 -2.43224 1.07071
1948.66 0.48337 0.791397
1956.68 -4.36593 1.25693
1958.7 -0.519827 0.791397
1987.69 -0.366513 1.44314
2001.66 1.71404 0.884503
2008.66 0.71275 1.35003
2009.68 -1.02222 0.977609
2014.63 -0.0312148 1.02416
2018.63 -1.59991 0.884503
