Time data sigma
---- ---- -----
0 6.66993 1.07071
102.731 -4.75491 1.39658
363.991 6.59825 0.931056
1446.97 5.87585 0.83795
1447.95 6.28885 0.791397
1448.94 4.53911 0.791397
1449.91 3.67686 0.83795
1455.96 3.66247 0.977609
1458.9 1.83948 1.39658
1471.83 -10.2251 1.07071
1473.9 -7.6434 0.83795
1475.86 -10.5103 1.16382
1477.85 -7.00906 1.07071
1478.95 -9.13257 0.791397
1504.82 7.38491 0.931056
1505.91 6.92823 0.977609
1510.89 3.46292 1.07071
1511.87 1.64425 0.791397
1512.79 2.81528 0.791397
1513.83 4.31637 0.83795
1527.87 -4.92128 1.07071
1528.82 -6.67699 0.83795
1535.71 -10.5366 0.931056
1539.76 -5.85963 0.977609
1559.76 8.96986 0.83795
1561.76 8.78614 0.931056
1817.96 1.40058 0.931056
1818.99 0.911363 1.07071
1820.98 0.376708 0.977609
1821.97 -2.43689 0.83795
1825.93 -3.0094 0.977609
1826.93 -6.25042 0.931056
1828.94 -7.68523 1.11727
1842.89 -5.64173 1.16382
1843.9 -6.08506 1.16382
1850.82 4.9401 1.11727
1851.83 6.2893 1.02416
1852.86 6.91903 0.791397
1853.91 9.55371 1.25693
1855.88 8.99029 0.977609
1856.83 7.58945 1.11727
1857.83 7.29718 1.16382
1863.86 4.57884 0.744845
1866.93 6.38573 1.02416
1886.96 -6.03214 1.02416
1887.84 -7.86426 1.11727
1895.85 -9.20493 0.791397
1898.62 -8.04636 1.21037
1915.69 6.91192 0.791397
1916.78 6.84369 0.791397
1917.76 9.01125 0.791397
1918.78 8.73322 0.83795
1919.7 6.8055 0.791397
1920.71 7.74794 1.11727
1926.76 4.76467 0.884503
1927.74 3.73835 0.884503
1944.64 -4.65724 1.16382
1947.64 -5.83944 1.07071
1948.66 -8.25313 0.791397
1956.68 -9.03179 1.25693
1958.7 -7.4675 0.791397
1987.69 4.72328 1.44314
2001.66 -3.25868 0.884503
2008.66 -5.70938 1.35003
2009.68 -8.32005 0.977609
2014.63 -6.98228 1.02416
2018.63 -8.23147 0.884503
