Time data sigma
---- ---- -----
0 -5.22448 1.07071
102.731 3.96815 1.39658
363.991 -8.70465 0.931056
1446.97 -9.15642 0.83795
1447.95 -5.50716 0.791397
1448.94 -7.98339 0.791397
1449.91 -5.96361 0.83795
1455.96 -3.94713 0.977609
1458.9 1.19844 1.39658
1471.83 10.072 1.07071
1473.9 8.29911 0.83795
1475.86 8.78062 1.16382
1477.85 4.96137 1.07071
1478.95 4.61896 0.791397
1504.82 -5.97229 0.931056
1505.91 -5.61646 0.977609
1510.89 -4.02288 1.07071
1511.87 -6.2963 0.791397
1512.79 -4.77374 0.791397
1513.83 -5.30652 0.83795
1527.87 8.15048 1.07071
1528.82 8.92286 0.83795
1535.71 7.01054 0.931056
1539.76 7.19943 0.977609
1559.76 -6.61769 0.83795
1561.76 -5.02068 0.931056
1817.96 -0.147764 0.931056
1818.99 2.32251 1.07071
1820.98 3.62829 0.977609
1821.97 4.36212 0.83795
1825.93 2.94942 0.977609
1826.93 1.93051 0.931056
1828.94 4.23032 1.11727
1842.89 7.78401 1.16382
1843.9 6.32081 1.16382
1850.82 1.34609 1.11727
1851.83 -2.28806 1.02416
1852.86 -2.8132 0.791397
1853.91 -2.73205 1.25693
1855.88 -8.84457 0.977609
1856.83 -9.12141 1.11727
1857.83 -7.77052 1.16382
1863.86 -10.3453 0.744845
1866.93 -9.13986 1.02416
1886.96 5.44405 1.02416
1887.84 2.52432 1.11727
1895.85 5.56867 0.791397
1898.62 6.3383 1.21037
1915.69 -7.48521 0.791397
1916.78 -7.09161 0.791397
1917.76 -9.5318 0.791397
1918.78 -8.61837 0.83795
1919.7 -9.60529 0.791397
1920.71 -9.16743 1.11727
1926.76 -9.58718 0.884503
1927.74 -9.07662 0.884503
1944.64 6.04299 1.16382
1947.64 9.49931 1.07071
1948.66 6.14881 0.791397
1956.68 6.29175 1.25693
1958.7 5.95848 0.791397
1987.69 -8.53508 1.44314
2001.66 4.55685 0.884503
2008.66 7.64386 1.35003
2009.68 8.00259 0.977609
2014.63 7.36314 1.02416
2018.63 4.52818 0.884503
