Time data sigma
---- ---- -----
0 -6.74538 1.07071
102.731 -3.1455 1.39658
363.991 -2.87907 0.931056
1446.97 0.0154068 0.83795
1447.95 2.13189 0.791397
1448.94 2.7594 0.791397
1449.91 5.2904 0.83795
1455.96 7.7345 0.977609
1458.9 6.63888 1.39658
1471.83 8.3899 1.07071
1473.9 6.65558 0.83795
1475.86 3.28808 1.16382
1477.85 2.8422 1.07071
1478.95 2.68372 0.791397
1504.82 -2.05189 0.931056
1505.91 -0.697451 0.977609
1510.89 7.6568 1.07071
1511.87 4.56663 0.791397
1512.79 3.31878 0.791397
1513.83 4.95959 0.83795
1527.87 8.43751 1.07071
1528.82 8.31856 0.83795
1535.71 5.23705 0.931056
1539.76 0.621038 0.977609
1559.76 -9.21598 0.83795
1561.76 -7.50201 0.931056
1817.96 9.01958 0.931056
1818.99 6.88546 1.07071
1820.98 7.75899 0.977609
1821.97 8.23191 0.83795
1825.93 8.10413 0.977609
1826.93 7.57657 0.931056
1828.94 5.64314 1.11727
1842.89 -1.59699 1.16382
1843.9 -5.11675 1.16382
1850.82 -11.9581 1.11727
1851.83 -13.2511 1.02416
1852.86 -12.418 0.791397
1853.91 -14.9033 1.25693
1855.88 -10.882 0.977609
1856.83 -15.6979 1.11727
1857.83 -9.06643 1.16382
1863.86 -2.25393 0.744845
1866.93 1.87913 1.02416
1886.96 7.57931 1.02416
1887.84 8.42571 1.11727
1895.85 8.31429 0.791397
1898.62 3.74943 1.21037
1915.69 -13.444 0.791397
1916.78 -13.1415 0.791397
1917.76 -12.5633 0.791397
1918.78 -9.3495 0.83795
1919.7 -12.5001 0.791397
1920.71 -9.2367 1.11727
1926.76 0.647109 0.884503
1927.74 0.361495 0.884503
1944.64 6.21954 1.16382
1947.64 8.06308 1.07071
1948.66 7.80044 0.791397
1956.68 2.79297 1.25693
1958.7 0.981598 0.791397
1987.69 4.17812 1.44314
2001.66 6.89568 0.884503
2008.66 8.42189 1.35003
2009.68 5.74877 0.977609
2014.63 8.7228 1.02416
2018.63 2.79755 0.884503
