Time data sigma
---- ---- -----
0 12.9599 0.617097
4.0172 15.6873 0.822796
8.9611 13.3969 0.822796
23.9521 -9.39516 1.13134
35.965 -10.9737 0.822796
40.9613 -9.55174 1.43989
257.193 2.26038 1.23419
263.27 -7.2348 0.719946
291.109 -2.98232 0.925645
318.101 -1.66071 0.719946
333.02 -10.054 1.13134
339.009 -10.7054 0.617097
347.022 -3.87954 1.23419
364.993 17.71 0.617097
611.359 11.336 0.514247
646.153 -4.80743 1.43989
670.133 11.2743 0.925645
683.118 -6.81278 0.514247
693.077 -9.24496 0.925645
698.043 -8.87623 1.54274
928.34 -10.1151 1.13134
952.367 0.198163 0.617097
983.279 -6.22647 0.925645
1039.03 -3.18121 0.925645
1093.97 3.79078 0.719946
1390.09 12.1847 1.13134
1739.13 8.23918 1.64559
1785.06 -4.89548 0.822796
