Time data sigma
---- ---- -----
0 -0.477304 0.617097
4.0172 0.790379 0.822796
8.9611 0.834323 0.822796
23.9521 4.12812 1.13134
35.965 -2.78744 0.822796
40.9613 -4.84481 1.43989
257.193 7.06537 1.23419
263.27 1.80727 0.719946
291.109 -6.85629 0.925645
318.101 4.08908 0.719946
333.02 1.25699 1.13134
339.009 -0.0465025 0.617097
347.022 -3.47674 1.23419
364.993 2.04193 0.617097
611.359 3.38123 0.514247
646.153 -3.68089 1.43989
670.133 1.22973 0.925645
683.118 5.72126 0.514247
693.077 0.642731 0.925645
698.043 -5.03648 1.54274
928.34 -1.32971 1.13134
952.367 -5.60973 0.617097
983.279 5.23373 0.925645
1039.03 3.59226 0.925645
1093.97 5.73916 0.719946
1390.09 0.489933 1.13134
1739.13 -4.99101 1.64559
1785.06 -4.53706 0.822796
