Time data sigma
---- ---- -----
0 -16.5245 1.07071
102.731 8.94266 1.39658
363.991 -19.0953 0.931056
1446.97 -14.8941 0.83795
1447.95 -12.7792 0.791397
1448.94 -11.6412 0.791397
1449.91 -9.24495 0.83795
1455.96 0.346 0.977609
1458.9 5.66659 1.39658
1471.83 11.721 1.07071
1473.9 9.268 0.83795
1475.86 12.2735 1.16382
1477.85 10.794 1.07071
1478.95 9.17444 0.791397
1504.82 -15.8195 0.931056
1505.91 -15.6048 0.977609
1510.89 -7.1521 1.07071
1511.87 -6.70015 0.791397
1512.79 -4.71742 0.791397
1513.83 -2.61096 0.83795
1527.87 7.47342 1.07071
1528.82 10.9227 0.83795
1535.71 7.28178 0.931056
1539.76 10.2809 0.977609
1559.76 -12.8263 0.83795
1561.76 -19.7594 0.931056
1817.96 5.13682 0.931056
1818.99 6.01453 1.07071
1820.98 5.94683 0.977609
1821.97 8.47915 0.83795
1825.93 11.0029 0.977609
1826.93 9.76027 0.931056
1828.94 13.7989 1.11727
1842.89 6.68928 1.16382
1843.9 6.10761 1.16382
1850.82 -0.831431 1.11727
1851.83 -3.58781 1.02416
1852.86 -4.01799 0.791397
1853.91 -5.35517 1.25693
1855.88 -7.36582 0.977609
1856.83 -8.96435 1.11727
1857.83 -11.8235 1.16382
1863.86 -18.1682 0.744845
1866.93 -12.1052 1.02416
1886.96 9.94807 1.02416
1887.84 13.4907 1.11727
1895.85 10.3494 0.791397
1898.62 8.29428 1.21037
1915.69 -7.18585 0.791397
1916.78 -11.4421 0.791397
1917.76 -10.3863 0.791397
1918.78 -14.8429 0.83795
1919.7 -14.2259 0.791397
1920.71 -15.8555 1.11727
1926.76 -15.4793 0.884503
1927.74 -15.5342 0.884503
1944.64 9.21935 1.16382
1947.64 10.4295 1.07071
1948.66 13.0935 0.791397
1956.68 11.6067 1.25693
1958.7 8.27811 0.791397
1987.69 -12.5417 1.44314
2001.66 10.0207 0.884503
2008.66 12.3663 1.35003
2009.68 12.2065 0.977609
2014.63 8.74656 1.02416
2018.63 6.90771 0.884503
