Time data sigma
---- ---- -----
0 1.93898 1.07071
102.731 1.80524 1.39658
363.991 2.14734 0.931056
1446.97 0.468972 0.83795
1447.95 -1.24793 0.791397
1448.94 1.84408 0.791397
1449.91 0.484913 0.83795
1455.96 0.383897 0.977609
1458.9 -1.88935 1.39658
1471.83 -0.824204 1.07071
1473.9 0.506335 0.83795
1475.86 -1.24084 1.16382
1477.85 0.718202 1.07071
1478.95 2.03867 0.791397
1504.82 1.58416 0.931056
1505.91 2.25975 0.977609
1510.89 0.0501176 1.07071
1511.87 -1.04105 0.791397
1512.79 0.958004 0.791397
1513.83 -0.584814 0.83795
1527.87 -1.77596 1.07071
1528.82 -3.84672 0.83795
1535.71 1.5101 0.931056
1539.76 0.0199063 0.977609
1559.76 -1.34295 0.83795
1561.76 2.1221 0.931056
1817.96 -0.141186 0.931056
1818.99 -2.02597 1.07071
1820.98 -2.42852 0.977609
1821.97 -1.36217 0.83795
1825.93 -1.53556 0.977609
1826.93 -1.30406 0.931056
1828.94 -1.3446 1.11727
1842.89 1.56011 1.16382
1843.9 -0.503136 1.16382
1850.82 2.3579 1.11727
1851.83 0.647014 1.02416
1852.86 2.90181 0.791397
1853.91 1.30906 1.25693
1855.88 1.96412 0.977609
1856.83 1.40187 1.11727
1857.83 -0.462735 1.16382
1863.86 0.802187 0.744845
1866.93 2.20792 1.02416
1886.96 -4.09781 1.02416
1887.84 -3.21417 1.11727
1895.85 0.758376 0.791397
1898.62 -0.806542 1.21037
1915.69 3.19448 0.791397
1916.78 1.158 0.791397
1917.76 1.27328 0.791397
1918.78 -0.811205 0.83795
1919.7 4.70136 0.791397
1920.71 1.50011 1.11727
1926.76 1.69667 0.884503
1927.74 -0.191972 0.884503
1944.64 -2.29552 1.16382
1947.64 -0.764698 1.07071
1948.66 -5.142 0.791397
1956.68 0.33333 1.25693
1958.7 -0.610801 0.791397
1987.69 -0.60068 1.44314
2001.66 -1.42859 0.884503
2008.66 -2.27256 1.35003
2009.68 -1.84326 0.977609
2014.63 -3.00977 1.02416
2018.63 0.842563 0.884503
