Time data sigma
---- ---- -----
0 -9.08771 0.617097
4.0172 -8.29246 0.822796
8.9611 -5.78574 0.822796
23.9521 9.10974 1.13134
35.965 2.26341 0.822796
40.9613 -0.58887 1.43989
257.193 5.68794 1.23419
263.27 6.27425 0.719946
291.109 -8.93654 0.925645
318.101 5.05412 0.719946
333.02 5.99862 1.13134
339.009 6.02678 0.617097
347.022 -1.42524 1.23419
364.993 -4.6774 0.617097
611.359 -5.59931 0.514247
646.153 -3.81484 1.43989
670.133 -7.19457 0.925645
683.118 7.68005 0.514247
693.077 5.22884 0.925645
698.043 0.557972 1.54274
928.34 3.58979 1.13134
952.367 -4.69395 0.617097
983.279 5.63008 0.925645
1039.03 6.29135 0.925645
1093.97 0.854174 0.719946
1390.09 -5.16582 1.13134
1739.13 -10.2344 1.64559
1785.06 -0.392905 0.822796
