Time data sigma
---- ---- -----
0 -4.39334 1.07071
102.731 3.05 1.39658
363.991 -6.12051 0.931056
1446.97 -3.81222 0.83795
1447.95 -4.55256 0.791397
1448.94 -4.75953 0.791397
1449.91 -3.83581 0.83795
1455.96 -0.338875 0.977609
1458.9 1.59899 1.39658
1471.83 3.91099 1.07071
1473.9 2.95365 0.83795
1475.86 5.07475 1.16382
1477.85 1.36215 1.07071
1478.95 5.51631 0.791397
1504.82 -3.11971 0.931056
1505.91 -4.74024 0.977609
1510.89 -2.13259 1.07071
1511.87 -4.04016 0.791397
1512.79 -4.22944 0.791397
1513.83 -1.92698 0.83795
1527.87 0.922117 1.07071
1528.82 4.09454 0.83795
1535.71 1.90371 0.931056
1539.76 3.61477 0.977609
1559.76 -4.39805 0.83795
1561.76 -3.64366 0.931056
1817.96 -0.679759 0.931056
1818.99 -0.188535 1.07071
1820.98 -0.0983598 0.977609
1821.97 -0.411575 0.83795
1825.93 -1.04933 0.977609
1826.93 0.968608 0.931056
1828.94 -0.950652 1.11727
1842.89 6.25413 1.16382
1843.9 3.28766 1.16382
1850.82 -1.18862 1.11727
1851.83 -1.18275 1.02416
1852.86 -1.77551 0.791397
1853.91 -2.91956 1.25693
1855.88 -2.65123 0.977609
1856.83 -4.33476 1.11727
1857.83 -4.51729 1.16382
1863.86 -5.62589 0.744845
1866.93 -4.70337 1.02416
1886.96 -0.409849 1.02416
1887.84 1.90442 1.11727
1895.85 5.40733 0.791397
1898.62 4.74359 1.21037
1915.69 -1.85713 0.791397
1916.78 -4.29663 0.791397
1917.76 -3.49037 0.791397
1918.78 -6.62577 0.83795
1919.7 -3.79264 0.791397
1920.71 -4.69391 1.11727
1926.76 -5.3108 0.884503
1927.74 -4.32914 0.884503
1944.64 -0.799444 1.16382
1947.64 1.8541 1.07071
1948.66 2.56796 0.791397
1956.68 5.35829 1.25693
1958.7 5.66642 0.791397
1987.69 -2.72848 1.44314
2001.66 -1.33818 0.884503
2008.66 1.04023 1.35003
2009.68 2.05329 0.977609
2014.63 4.03948 1.02416
2018.63 3.9148 0.884503
