Time data sigma
---- ---- -----
0 0.528239 1.07071
102.731 1.06773 1.39658
363.991 1.16481 0.931056
1446.97 -1.02808 0.83795
1447.95 -1.07316 0.791397
1448.94 -2.49128 0.791397
1449.91 -3.43861 0.83795
1455.96 -4.74234 0.977609
1458.9 -7.1268 1.39658
1471.83 1.04775 1.07071
1473.9 1.09044 0.83795
1475.86 2.88065 1.16382
1477.85 2.95005 1.07071
1478.95 5.15463 0.791397
1504.82 -1.32986 0.931056
1505.91 -1.26522 0.977609
1510.89 -5.16446 1.07071
1511.87 -3.91865 0.791397
1512.79 -4.81517 0.791397
1513.83 -4.18248 0.83795
1527.87 -3.95479 1.07071
1528.82 -0.661284 0.83795
1535.71 0.674441 0.931056
1539.76 1.44128 0.977609
1559.76 4.1338 0.83795
1561.76 0.360754 0.931056
1817.96 -7.62431 0.931056
1818.99 -6.91165 1.07071
1820.98 -8.52922 0.977609
1821.97 -6.81215 0.83795
1825.93 -5.70873 0.977609
1826.93 -0.969514 0.931056
1828.94 0.361566 1.11727
1842.89 2.31254 1.16382
1843.9 1.99202 1.16382
1850.82 3.42655 1.11727
1851.83 4.28853 1.02416
1852.86 3.9386 0.791397
1853.91 6.60145 1.25693
1855.88 3.83026 0.977609
1856.83 1.03447 1.11727
1857.83 4.5899 1.16382
1863.86 -3.03423 0.744845
1866.93 -1.48051 1.02416
1886.96 -2.42038 1.02416
1887.84 -1.41294 1.11727
1895.85 1.71174 0.791397
1898.62 3.55819 1.21037
1915.69 3.35275 0.791397
1916.78 4.3317 0.791397
1917.76 2.56654 0.791397
1918.78 4.53497 0.83795
1919.7 1.94377 0.791397
1920.71 -0.249569 1.11727
1926.76 -2.48119 0.884503
1927.74 -3.4859 0.884503
1944.64 -3.54032 1.16382
1947.64 -2.94339 1.07071
1948.66 -0.468368 0.791397
1956.68 2.98661 1.25693
1958.7 2.93532 0.791397
1987.69 -2.5909 1.44314
2001.66 -5.94741 0.884503
2008.66 -0.476417 1.35003
2009.68 -0.536455 0.977609
2014.63 3.5769 1.02416
2018.63 3.58926 0.884503
