Time data sigma
---- ---- -----
0 0.538244 1.07071
102.731 1.17957 1.39658
363.991 1.33197 0.931056
1446.97 -0.753983 0.83795
1447.95 -0.377829 0.791397
1448.94 -1.39764 0.791397
1449.91 -1.99616 0.83795
1455.96 -2.80197 0.977609
1458.9 -6.05521 1.39658
1471.83 -0.722806 1.07071
1473.9 -0.00781632 0.83795
1475.86 2.61144 1.16382
1477.85 3.56701 1.07071
1478.95 6.22821 0.791397
1504.82 -2.10493 0.931056
1505.91 -1.56149 0.977609
1510.89 -3.44657 1.07071
1511.87 -1.96033 0.791397
1512.79 -2.70575 0.791397
1513.83 -1.99577 0.83795
1527.87 -6.07952 1.07071
1528.82 -2.85903 0.83795
1535.71 0.238819 0.931056
1539.76 2.77211 0.977609
1559.76 1.91876 0.83795
1561.76 -1.56819 0.931056
1817.96 -5.63597 0.931056
1818.99 -5.25632 1.07071
1820.98 -7.71611 0.977609
1821.97 -6.47933 0.83795
1825.93 -7.23402 0.977609
1826.93 -2.84556 0.931056
1828.94 -1.96437 1.11727
1842.89 4.44559 1.16382
1843.9 4.31319 1.16382
1850.82 4.36942 1.11727
1851.83 4.74407 1.02416
1852.86 3.88062 0.791397
1853.91 6.01584 1.25693
1855.88 2.35794 0.977609
1856.83 -0.78688 1.11727
1857.83 2.47864 1.16382
1863.86 -4.80558 0.744845
1866.93 -1.91389 1.02416
1886.96 -4.26186 1.02416
1887.84 -3.51219 1.11727
1895.85 0.702071 0.791397
1898.62 3.92363 1.21037
1915.69 2.02913 0.791397
1916.78 2.5812 0.791397
1917.76 0.505847 0.791397
1918.78 2.24374 0.83795
1919.7 -0.468081 0.791397
1920.71 -2.69019 1.11727
1926.76 -3.10757 0.884503
1927.74 -3.61807 0.884503
1944.64 -4.34192 1.16382
1947.64 -4.94943 1.07071
1948.66 -2.72773 0.791397
1956.68 2.27 1.25693
1958.7 3.24268 0.791397
1987.69 -2.85335 1.44314
2001.66 -5.13884 0.884503
2008.66 -2.70915 1.35003
2009.68 -2.94358 0.977609
2014.63 1.86026 1.02416
2018.63 3.75906 0.884503
