Time data sigma
---- ---- -----
0 -5.23308 1.07071
102.731 2.75003 1.39658
363.991 -7.21651 0.931056
1446.97 -4.23374 0.83795
1447.95 -5.28131 0.791397
1448.94 -5.702 0.791397
1449.91 -4.90813 0.83795
1455.96 -1.26227 0.977609
1458.9 1.01942 1.39658
1471.83 5.49866 1.07071
1473.9 4.17486 0.83795
1475.86 5.41875 1.16382
1477.85 0.902458 1.07071
1478.95 4.76729 0.791397
1504.82 -2.40182 0.931056
1505.91 -4.53914 0.977609
1510.89 -3.24967 1.07071
1511.87 -5.19258 0.791397
1512.79 -5.37771 0.791397
1513.83 -3.03767 0.83795
1527.87 1.86028 1.07071
1528.82 5.22905 0.83795
1535.71 2.49959 0.931056
1539.76 2.77169 0.977609
1559.76 -3.19002 0.83795
1561.76 -2.22449 0.931056
1817.96 -1.60119 0.931056
1818.99 -1.00417 1.07071
1820.98 -0.672751 0.977609
1821.97 -0.850333 0.83795
1825.93 -0.850426 0.977609
1826.93 1.35109 0.931056
1828.94 -0.172921 1.11727
1842.89 5.17597 1.16382
1843.9 2.13303 1.16382
1850.82 -1.79085 1.11727
1851.83 -1.614 1.02416
1852.86 -2.03313 0.791397
1853.91 -3.00256 1.25693
1855.88 -2.42662 0.977609
1856.83 -3.96568 1.11727
1857.83 -3.99505 1.16382
1863.86 -4.25114 0.744845
1866.93 -3.91704 1.02416
1886.96 -0.0892539 1.02416
1887.84 2.39026 1.11727
1895.85 6.82735 0.791397
1898.62 5.01238 1.21037
1915.69 -1.7234 0.791397
1916.78 -4.00237 0.791397
1917.76 -3.04973 0.791397
1918.78 -6.02896 0.83795
1919.7 -3.04799 0.791397
1920.71 -3.78414 1.11727
1926.76 -4.31038 0.884503
1927.74 -3.72991 0.884503
1944.64 -0.940152 1.16382
1947.64 2.23189 1.07071
1948.66 3.14051 0.791397
1956.68 6.64913 1.25693
1958.7 6.07416 0.791397
1987.69 -1.94076 1.44314
2001.66 -1.95724 0.884503
2008.66 1.54112 1.35003
2009.68 2.7537 0.977609
2014.63 5.59202 1.02416
2018.63 4.53754 0.884503
