Time data sigma
---- ---- -----
0 1.64702 1.07071
102.731 2.34423 1.39658
363.991 -1.67749 0.931056
1446.97 -0.02927 0.83795
1447.95 -1.23826 0.791397
1448.94 -2.89349 0.791397
1449.91 -2.2312 0.83795
1455.96 -4.90637 0.977609
1458.9 -6.87667 1.39658
1471.83 -4.08376 1.07071
1473.9 -0.851344 0.83795
1475.86 3.40145 1.16382
1477.85 3.49021 1.07071
1478.95 3.33937 0.791397
1504.82 -1.0086 0.931056
1505.91 1.02925 0.977609
1510.89 -1.41983 1.07071
1511.87 -1.26812 0.791397
1512.79 -2.53842 0.791397
1513.83 -5.81064 0.83795
1527.87 -5.21452 1.07071
1528.82 -5.49782 0.83795
1535.71 0.380876 0.931056
1539.76 3.25084 0.977609
1559.76 -1.33519 0.83795
1561.76 2.85747 0.931056
1817.96 -6.5596 0.931056
1818.99 -5.86129 1.07071
1820.98 -5.04825 0.977609
1821.97 -3.50354 0.83795
1825.93 -3.81066 0.977609
1826.93 -5.79634 0.931056
1828.94 -2.73513 1.11727
1842.89 1.50056 1.16382
1843.9 3.99998 1.16382
1850.82 3.39692 1.11727
1851.83 3.78754 1.02416
1852.86 0.420436 0.791397
1853.91 2.21618 1.25693
1855.88 0.946891 0.977609
1856.83 3.57945 1.11727
1857.83 2.11189 1.16382
1863.86 -0.429203 0.744845
1866.93 -0.240797 1.02416
1886.96 -2.69905 1.02416
1887.84 -1.04104 1.11727
1895.85 0.765391 0.791397
1898.62 3.77624 1.21037
1915.69 3.70593 0.791397
1916.78 3.04552 0.791397
1917.76 2.92125 0.791397
1918.78 3.25275 0.83795
1919.7 4.21686 0.791397
1920.71 -0.295699 1.11727
1926.76 0.153724 0.884503
1927.74 -0.360082 0.884503
1944.64 -1.76105 1.16382
1947.64 -1.34907 1.07071
1948.66 -0.398254 0.791397
1956.68 4.40164 1.25693
1958.7 2.07426 0.791397
1987.69 -4.49396 1.44314
2001.66 -6.42524 0.884503
2008.66 -2.35082 1.35003
2009.68 1.41871 0.977609
2014.63 1.61224 1.02416
2018.63 2.85198 0.884503
