Time data sigma
---- ---- -----
0 -0.416413 0.617097
4.0172 -5.49108 0.822796
8.9611 -12.2948 0.822796
23.9521 -1.57933 1.13134
35.965 7.66646 0.822796
40.9613 8.70023 1.43989
257.193 -10.0238 1.23419
263.27 -2.60545 0.719946
291.109 6.56296 0.925645
318.101 -8.4762 0.719946
333.02 6.65166 1.13134
339.009 8.84578 0.617097
347.022 8.01008 1.23419
364.993 -5.46036 0.617097
611.359 -13.0517 0.514247
646.153 8.20793 1.43989
670.133 -11.5598 0.925645
683.118 -1.61924 0.514247
693.077 4.42115 0.925645
698.043 9.16642 1.54274
928.34 5.07132 1.13134
952.367 4.96 0.617097
983.279 -1.01759 0.925645
1039.03 -7.7525 0.925645
1093.97 -12.4467 0.719946
1390.09 -12.916 1.13134
1739.13 -1.86771 1.64559
1785.06 8.02164 0.822796
