Time data sigma
---- ---- -----
0 5.03989 0.617097
4.0172 15.2576 0.822796
8.9611 18.5454 0.822796
23.9521 -2.5549 1.13134
35.965 -7.88749 0.822796
40.9613 -10.8189 1.43989
257.193 8.95262 1.23419
263.27 -1.81342 0.719946
291.109 -7.92314 0.925645
318.101 5.91429 0.719946
333.02 -9.80879 1.13134
339.009 -12.1836 0.617097
347.022 -5.42583 1.23419
364.993 17.0872 0.617097
611.359 15.9098 0.514247
646.153 -9.16539 1.43989
670.133 15.4097 0.925645
683.118 -2.51753 0.514247
693.077 -7.79863 0.925645
698.043 -9.68175 1.54274
928.34 -4.15581 1.13134
952.367 -4.23289 0.617097
983.279 1.41325 0.925645
1039.03 4.30608 0.925645
1093.97 10.4165 0.719946
1390.09 16.2786 1.13134
1739.13 3.37943 1.64559
1785.06 -10.0567 0.822796
