Time data sigma
---- ---- -----
0 1.9353 0.617097
4.0172 -3.85785 0.822796
8.9611 -12.6543 0.822796
23.9521 -7.52407 1.13134
35.965 7.57573 0.822796
40.9613 8.70005 1.43989
257.193 -16.7553 1.23419
263.27 -0.788144 0.719946
291.109 8.17476 0.925645
318.101 -15.7468 0.719946
333.02 7.02457 1.13134
339.009 8.65785 0.617097
347.022 7.75199 1.23419
364.993 -5.26512 0.617097
611.359 -18.4973 0.514247
646.153 9.98296 1.43989
670.133 -20.9095 0.925645
683.118 -1.64701 0.514247
693.077 6.21471 0.925645
698.043 7.27445 1.54274
928.34 -0.642323 1.13134
952.367 6.78052 0.617097
983.279 -5.64694 0.925645
1039.03 -7.06012 0.925645
1093.97 -14.5818 0.719946
1390.09 -12.15 1.13134
1739.13 2.90536 1.64559
1785.06 7.06897 0.822796
