Time data sigma
---- ---- -----
0 2.58837 0.617097
4.0172 2.48437 0.822796
8.9611 1.92917 0.822796
23.9521 -3.21006 1.13134
35.965 0.572034 0.822796
40.9613 -2.37847 1.43989
257.193 -2.61469 1.23419
263.27 -1.88809 0.719946
291.109 -0.749495 0.925645
318.101 -0.0396308 0.719946
333.02 -0.0196824 1.13134
339.009 1.12274 0.617097
347.022 1.87898 1.23419
364.993 0.80539 0.617097
611.359 -1.21181 0.514247
646.153 1.72601 1.43989
670.133 -0.471563 0.925645
683.118 -1.11524 0.514247
693.077 -2.47966 0.925645
698.043 -1.60022 1.54274
928.34 0.561905 1.13134
952.367 1.44565 0.617097
983.279 -2.66586 0.925645
1039.03 0.0173197 0.925645
1093.97 -0.531655 0.719946
1390.09 0.913971 1.13134
1739.13 0.938567 1.64559
1785.06 -0.1053 0.822796
