Time data sigma
---- ---- -----
0 1.23563 1.07071
102.731 -4.24467 1.39658
363.991 2.83642 0.931056
1446.97 3.42853 0.83795
1447.95 5.0983 0.791397
1448.94 3.79708 0.791397
1449.91 4.91037 0.83795
1455.96 2.9461 0.977609
1458.9 0.892869 1.39658
1471.83 -3.8203 1.07071
1473.9 -5.61353 0.83795
1475.86 -2.06673 1.16382
1477.85 -5.06554 1.07071
1478.95 -4.35929 0.791397
1504.82 3.66471 0.931056
1505.91 4.39153 0.977609
1510.89 1.82828 1.07071
1511.87 2.67491 0.791397
1512.79 2.2249 0.791397
1513.83 1.72353 0.83795
1527.87 -1.69373 1.07071
1528.82 -1.87812 0.83795
1535.71 -2.57618 0.931056
1539.76 -3.89432 0.977609
1559.76 3.01346 0.83795
1561.76 1.19265 0.931056
1817.96 3.18751 0.931056
1818.99 3.47097 1.07071
1820.98 2.48934 0.977609
1821.97 1.59589 0.83795
1825.93 -0.881159 0.977609
1826.93 -4.02964 0.931056
1828.94 -3.94105 1.11727
1842.89 -3.43492 1.16382
1843.9 -2.04333 1.16382
1850.82 -0.626585 1.11727
1851.83 -0.374282 1.02416
1852.86 0.472051 0.791397
1853.91 0.506417 1.25693
1855.88 -0.350887 0.977609
1856.83 0.726625 1.11727
1857.83 2.81519 1.16382
1863.86 0.941935 0.744845
1866.93 3.93319 1.02416
1886.96 -4.58775 1.02416
1887.84 -0.486708 1.11727
1895.85 -5.80088 0.791397
1898.62 -1.83275 1.21037
1915.69 -0.112011 0.791397
1916.78 1.3328 0.791397
1917.76 -0.533157 0.791397
1918.78 1.27738 0.83795
1919.7 2.8831 0.791397
1920.71 1.25551 1.11727
1926.76 5.80371 0.884503
1927.74 3.83605 0.884503
1944.64 0.55144 1.16382
1947.64 -2.99503 1.07071
1948.66 -5.81634 0.791397
1956.68 -5.84918 1.25693
1958.7 -6.28195 0.791397
1987.69 2.62705 1.44314
2001.66 0.304202 0.884503
2008.66 -1.35867 1.35003
2009.68 -2.54896 0.977609
2014.63 -5.8292 1.02416
2018.63 -2.99115 0.884503
