Time data sigma
---- ---- -----
0 9.86811 1.07071
102.731 2.43823 1.39658
363.991 5.10503 0.931056
1446.97 1.59405 0.83795
1447.95 1.06072 0.791397
1448.94 1.82442 0.791397
1449.91 1.13432 0.83795
1455.96 -3.21785 0.977609
1458.9 -7.24272 1.39658
1471.83 -5.59838 1.07071
1473.9 -7.60359 0.83795
1475.86 -1.57406 1.16382
1477.85 -2.14417 1.07071
1478.95 5.24467 0.791397
1504.82 0.577512 0.931056
1505.91 1.00665 0.977609
1510.89 0.121359 1.07071
1511.87 0.301928 0.791397
1512.79 -0.847803 0.791397
1513.83 -1.8483 0.83795
1527.87 -11.2824 1.07071
1528.82 -9.91644 0.83795
1535.71 -2.24797 0.931056
1539.76 4.0095 0.977609
1559.76 1.50018 0.83795
1561.76 4.54611 0.931056
1817.96 -5.31409 0.931056
1818.99 -4.94825 1.07071
1820.98 -5.97563 0.977609
1821.97 -7.39304 0.83795
1825.93 -8.68788 0.977609
1826.93 -9.21528 0.931056
1828.94 -9.58749 1.11727
1842.89 6.19015 1.16382
1843.9 8.66408 1.16382
1850.82 7.63386 1.11727
1851.83 9.60756 1.02416
1852.86 7.38607 0.791397
1853.91 7.92034 1.25693
1855.88 5.29515 0.977609
1856.83 4.35898 1.11727
1857.83 6.7504 1.16382
1863.86 1.86642 0.744845
1866.93 -0.050144 1.02416
1886.96 -10.2175 1.02416
1887.84 -9.82494 1.11727
1895.85 -5.14292 0.791397
1898.62 -1.27328 1.21037
1915.69 5.05736 0.791397
1916.78 6.46738 0.791397
1917.76 2.14959 0.791397
1918.78 3.70714 0.83795
1919.7 4.15615 0.791397
1920.71 2.58907 1.11727
1926.76 0.844867 0.884503
1927.74 -1.29482 0.884503
1944.64 -8.65877 1.16382
1947.64 -7.03223 1.07071
1948.66 -9.32649 0.791397
1956.68 -0.908292 1.25693
1958.7 0.529983 0.791397
1987.69 -1.25457 1.44314
2001.66 -8.27321 0.884503
2008.66 -10.6152 1.35003
2009.68 -9.09487 0.977609
2014.63 -5.39679 1.02416
2018.63 0.300434 0.884503
