Time data sigma
---- ---- -----
0 -2.51971 0.617097
4.0172 1.22587 0.822796
8.9611 6.55401 0.822796
23.9521 5.32953 1.13134
35.965 -3.5587 0.822796
40.9613 -6.05296 1.43989
257.193 11.6689 1.23419
263.27 5.33528 0.719946
291.109 -6.64531 0.925645
318.101 9.04124 0.719946
333.02 -3.26721 1.13134
339.009 -4.58494 0.617097
347.022 -7.10766 1.23419
364.993 2.53242 0.617097
611.359 9.64756 0.514247
646.153 -6.72116 1.43989
670.133 6.9559 0.925645
683.118 6.17951 0.514247
693.077 -2.13082 0.925645
698.043 -5.15387 1.54274
928.34 1.25357 1.13134
952.367 -3.62062 0.617097
983.279 5.48955 0.925645
1039.03 9.46311 0.925645
1093.97 11.0327 0.719946
1390.09 6.01282 1.13134
1739.13 -2.85661 1.64559
1785.06 -6.53882 0.822796
