Time data sigma
---- ---- -----
0 -3.81695 1.07071
102.731 3.9538 1.39658
363.991 -4.93187 0.931056
1446.97 -2.41403 0.83795
1447.95 -2.93075 0.791397
1448.94 -0.79053 0.791397
1449.91 -1.07448 0.83795
1455.96 -0.822044 0.977609
1458.9 0.459615 1.39658
1471.83 4.12865 1.07071
1473.9 3.23934 0.83795
1475.86 2.51123 1.16382
1477.85 4.34752 1.07071
1478.95 4.69151 0.791397
1504.82 -2.42701 0.931056
1505.91 -1.29895 0.977609
1510.89 -1.34583 1.07071
1511.87 -0.483878 0.791397
1512.79 -1.07326 0.791397
1513.83 -0.24048 0.83795
1527.87 2.16214 1.07071
1528.82 2.22407 0.83795
1535.71 3.96558 0.931056
1539.76 1.0368 0.977609
1559.76 -2.74483 0.83795
1561.76 -6.81538 0.931056
1817.96 0.0670892 0.931056
1818.99 -0.577459 1.07071
1820.98 1.48964 0.977609
1821.97 1.3059 0.83795
1825.93 1.59899 0.977609
1826.93 1.95867 0.931056
1828.94 2.17517 1.11727
1842.89 3.97507 1.16382
1843.9 2.84947 1.16382
1850.82 -1.64519 1.11727
1851.83 -2.12411 1.02416
1852.86 -3.12859 0.791397
1853.91 -4.23676 1.25693
1855.88 -3.72243 0.977609
1856.83 -4.66496 1.11727
1857.83 -4.04128 1.16382
1863.86 -5.60749 0.744845
1866.93 -2.43243 1.02416
1886.96 5.84284 1.02416
1887.84 2.32547 1.11727
1895.85 3.87761 0.791397
1898.62 6.72467 1.21037
1915.69 -4.27303 0.791397
1916.78 -2.8959 0.791397
1917.76 -5.89417 0.791397
1918.78 -4.24387 0.83795
1919.7 -3.47653 0.791397
1920.71 -4.2985 1.11727
1926.76 -3.83683 0.884503
1927.74 -3.37018 0.884503
1944.64 3.48993 1.16382
1947.64 4.14965 1.07071
1948.66 4.2902 0.791397
1956.68 4.53633 1.25693
1958.7 2.69533 0.791397
1987.69 -2.60341 1.44314
2001.66 1.11388 0.884503
2008.66 4.1082 1.35003
2009.68 3.92759 0.977609
2014.63 5.51794 1.02416
2018.63 5.1151 0.884503
