Time data sigma
---- ---- -----
0 0.700874 1.07071
102.731 1.26419 1.39658
363.991 -0.0479247 0.931056
1446.97 -0.716566 0.83795
1447.95 -0.667351 0.791397
1448.94 -1.83815 0.791397
1449.91 -2.79895 0.83795
1455.96 -1.36712 0.977609
1458.9 -4.19361 1.39658
1471.83 0.49782 1.07071
1473.9 1.61118 0.83795
1475.86 1.60689 1.16382
1477.85 0.00432396 1.07071
1478.95 2.69878 0.791397
1504.82 -1.88449 0.931056
1505.91 0.739588 0.977609
1510.89 -0.727934 1.07071
1511.87 -2.48024 0.791397
1512.79 -1.48527 0.791397
1513.83 -0.639307 0.83795
1527.87 1.73142 1.07071
1528.82 1.2792 0.83795
1535.71 0.298165 0.931056
1539.76 -1.10236 0.977609
1559.76 -1.07024 0.83795
1561.76 0.265655 0.931056
1817.96 -2.4586 0.931056
1818.99 -2.56938 1.07071
1820.98 -1.83016 0.977609
1821.97 -0.426582 0.83795
1825.93 1.39522 0.977609
1826.93 -0.0050376 0.931056
1828.94 1.02732 1.11727
1842.89 2.42633 1.16382
1843.9 1.30397 1.16382
1850.82 2.31725 1.11727
1851.83 1.16565 1.02416
1852.86 3.63254 0.791397
1853.91 1.17356 1.25693
1855.88 2.26208 0.977609
1856.83 2.52523 1.11727
1857.83 2.03046 1.16382
1863.86 -1.2199 0.744845
1866.93 -0.0689195 1.02416
1886.96 -2.60539 1.02416
1887.84 -1.85844 1.11727
1895.85 2.11072 0.791397
1898.62 0.541359 1.21037
1915.69 1.49889 0.791397
1916.78 0.36 0.791397
1917.76 2.80891 0.791397
1918.78 3.34102 0.83795
1919.7 1.90648 0.791397
1920.71 -0.710083 1.11727
1926.76 -0.0873524 0.884503
1927.74 1.24916 0.884503
1944.64 -0.574447 1.16382
1947.64 1.27839 1.07071
1948.66 -1.41759 0.791397
1956.68 1.733 1.25693
1958.7 0.771769 0.791397
1987.69 -3.7112 1.44314
2001.66 -1.48418 0.884503
2008.66 1.6381 1.35003
2009.68 -2.42853 0.977609
2014.63 -1.18194 1.02416
2018.63 1.04139 0.884503
