Time data sigma
---- ---- -----
0 -1.81311 1.07071
102.731 -8.84138 1.39658
363.991 3.29676 0.931056
1446.97 4.98562 0.83795
1447.95 6.31328 0.791397
1448.94 5.71511 0.791397
1449.91 5.017 0.83795
1455.96 5.85557 0.977609
1458.9 6.26453 1.39658
1471.83 3.65957 1.07071
1473.9 2.11 0.83795
1475.86 -2.60421 1.16382
1477.85 -0.0726835 1.07071
1478.95 -2.9259 0.791397
1504.82 3.86067 0.931056
1505.91 1.8406 0.977609
1510.89 4.87887 1.07071
1511.87 5.86538 0.791397
1512.79 7.66177 0.791397
1513.83 9.35483 0.83795
1527.87 5.56244 1.07071
1528.82 3.75521 0.83795
1535.71 -0.803302 0.931056
1539.76 -3.94551 0.977609
1559.76 0.228943 0.83795
1561.76 2.04721 0.931056
1817.96 5.8937 0.931056
1818.99 7.84345 1.07071
1820.98 5.29565 0.977609
1821.97 6.0849 0.83795
1825.93 3.62035 0.977609
1826.93 5.88281 0.931056
1828.94 4.97713 1.11727
1842.89 -10.5378 1.16382
1843.9 -6.35925 1.16382
1850.82 -10.6842 1.11727
1851.83 -10.6651 1.02416
1852.86 -7.86335 0.791397
1853.91 -6.90132 1.25693
1855.88 -4.63038 0.977609
1856.83 -2.68351 1.11727
1857.83 -2.019 1.16382
1863.86 0.826716 0.744845
1866.93 3.54282 1.02416
1886.96 3.79566 1.02416
1887.84 6.03495 1.11727
1895.85 1.08455 0.791397
1898.62 0.238511 1.21037
1915.69 -5.91179 0.791397
1916.78 -4.57981 0.791397
1917.76 -3.10482 0.791397
1918.78 -1.80453 0.83795
1919.7 -1.75749 0.791397
1920.71 0.200427 1.11727
1926.76 2.73916 0.884503
1927.74 5.93028 0.884503
1944.64 7.98186 1.16382
1947.64 3.59808 1.07071
1948.66 4.86627 0.791397
1956.68 -2.84113 1.25693
1958.7 -4.20308 0.791397
1987.69 5.98129 1.44314
2001.66 7.25942 0.884503
2008.66 4.669 1.35003
2009.68 5.67009 0.977609
2014.63 -1.18574 1.02416
2018.63 -2.26349 0.884503
