Time data sigma
---- ---- -----
0 6.95473 1.07071
102.731 -1.0796 1.39658
363.991 7.17359 0.931056
1446.97 5.3516 0.83795
1447.95 4.22834 0.791397
1448.94 2.61901 0.791397
1449.91 1.00942 0.83795
1455.96 -4.47956 0.977609
1458.9 -8.27147 1.39658
1471.83 -6.60549 1.07071
1473.9 -7.28582 0.83795
1475.86 -6.47789 1.16382
1477.85 -7.33203 1.07071
1478.95 -4.56156 0.791397
1504.82 9.17872 0.931056
1505.91 7.19096 0.977609
1510.89 1.57515 1.07071
1511.87 -0.707344 0.791397
1512.79 -0.652336 0.791397
1513.83 -2.58106 0.83795
1527.87 -5.37888 1.07071
1528.82 -7.10279 0.83795
1535.71 -7.74169 0.931056
1539.76 -4.89702 0.977609
1559.76 14.3836 0.83795
1561.76 14.5527 0.931056
1817.96 -8.09005 0.931056
1818.99 -9.98442 1.07071
1820.98 -9.06335 0.977609
1821.97 -9.9925 0.83795
1825.93 -9.05031 0.977609
1826.93 -9.58319 0.931056
1828.94 -7.37395 1.11727
1842.89 -1.82028 1.16382
1843.9 0.0884264 1.16382
1850.82 5.21458 1.11727
1851.83 4.39473 1.02416
1852.86 6.19983 0.791397
1853.91 3.65967 1.25693
1855.88 9.10997 0.977609
1856.83 9.29282 1.11727
1857.83 11.9176 1.16382
1863.86 10.2528 0.744845
1866.93 7.55989 1.02416
1886.96 -10.4321 1.02416
1887.84 -8.44594 1.11727
1895.85 -4.50655 0.791397
1898.62 -2.29723 1.21037
1915.69 7.24692 0.791397
1916.78 9.94678 0.791397
1917.76 9.16258 0.791397
1918.78 12.1355 0.83795
1919.7 9.033 0.791397
1920.71 11.1012 1.11727
1926.76 9.40012 0.884503
1927.74 9.81981 0.884503
1944.64 -10.7217 1.16382
1947.64 -9.54913 1.07071
1948.66 -7.31722 0.791397
1956.68 -3.89418 1.25693
1958.7 -1.2233 0.791397
1987.69 10.0036 1.44314
2001.66 -12.0576 0.884503
2008.66 -8.79539 1.35003
2009.68 -9.48576 0.977609
2014.63 -5.55497 1.02416
2018.63 -3.20069 0.884503
