Time data sigma
---- ---- -----
0 1.50948 0.617097
4.0172 3.62407 0.822796
8.9611 -3.52473 0.822796
23.9521 -8.83972 1.13134
35.965 -3.80605 0.822796
40.9613 1.77759 1.43989
257.193 -2.84926 1.23419
263.27 -6.78328 0.719946
291.109 8.35088 0.925645
318.101 -5.58728 0.719946
333.02 -5.60122 1.13134
339.009 3.46611 0.617097
347.022 8.89411 1.23419
364.993 -0.949036 0.617097
611.359 -2.01955 0.514247
646.153 8.22232 1.43989
670.133 -0.555745 0.925645
683.118 -8.40445 0.514247
693.077 -6.64214 0.925645
698.043 -5.91129 1.54274
928.34 -7.22232 1.13134
952.367 7.69546 0.617097
983.279 -7.02859 0.925645
1039.03 -4.24271 0.925645
1093.97 -5.83798 0.719946
1390.09 -3.29137 1.13134
1739.13 5.48765 1.64559
1785.06 8.21091 0.822796
