Time data sigma
---- ---- -----
0 4.91078 1.07071
102.731 0.350898 1.39658
363.991 5.36475 0.931056
1446.97 3.14685 0.83795
1447.95 0.0699214 0.791397
1448.94 1.82771 0.791397
1449.91 -1.5845 0.83795
1455.96 -6.83507 0.977609
1458.9 -8.11173 1.39658
1471.83 -0.127464 1.07071
1473.9 -1.75973 0.83795
1475.86 -0.103155 1.16382
1477.85 -3.2655 1.07071
1478.95 -0.769643 0.791397
1504.82 4.48227 0.931056
1505.91 2.29281 0.977609
1510.89 -2.03587 1.07071
1511.87 -2.1726 0.791397
1512.79 -2.64747 0.791397
1513.83 -4.07715 0.83795
1527.87 -3.80098 1.07071
1528.82 -1.07998 0.83795
1535.71 -0.806332 0.931056
1539.76 -2.02641 0.977609
1559.76 6.78913 0.83795
1561.76 5.10388 0.931056
1817.96 -7.75808 0.931056
1818.99 -4.04637 1.07071
1820.98 -8.28636 0.977609
1821.97 -3.9783 0.83795
1825.93 -4.75164 0.977609
1826.93 -2.06032 0.931056
1828.94 -1.6935 1.11727
1842.89 -2.05673 1.16382
1843.9 4.2304 1.16382
1850.82 5.66402 1.11727
1851.83 1.89281 1.02416
1852.86 3.5971 0.791397
1853.91 8.47263 1.25693
1855.88 6.72426 0.977609
1856.83 6.75019 1.11727
1857.83 8.41006 1.16382
1863.86 3.67871 0.744845
1866.93 2.52968 1.02416
1886.96 -4.13952 1.02416
1887.84 -1.79028 1.11727
1895.85 -0.306868 0.791397
1898.62 0.255675 1.21037
1915.69 8.31188 0.791397
1916.78 8.4281 0.791397
1917.76 6.30158 0.791397
1918.78 7.67101 0.83795
1919.7 6.73488 0.791397
1920.71 4.02479 1.11727
1926.76 3.67007 0.884503
1927.74 -0.356584 0.884503
1944.64 -6.52134 1.16382
1947.64 -4.54645 1.07071
1948.66 -3.89833 0.791397
1956.68 0.699091 1.25693
1958.7 -1.09423 0.791397
1987.69 -0.858073 1.44314
2001.66 -6.70512 0.884503
2008.66 -1.80811 1.35003
2009.68 -3.9325 0.977609
2014.63 -0.873631 1.02416
2018.63 1.12019 0.884503
