Time data sigma
---- ---- -----
0 0.802584 0.617097
4.0172 -1.38051 0.822796
8.9611 -2.46935 0.822796
23.9521 0.828581 1.13134
35.965 -0.137286 0.822796
40.9613 -2.47221 1.43989
257.193 -1.39828 1.23419
263.27 -1.00884 0.719946
291.109 2.73586 0.925645
318.101 -0.447479 0.719946
333.02 0.499137 1.13134
339.009 0.795358 0.617097
347.022 2.44173 1.23419
364.993 -3.44123 0.617097
611.359 0.540996 0.514247
646.153 3.81726 1.43989
670.133 -2.3346 0.925645
683.118 0.00202237 0.514247
693.077 0.547894 0.925645
698.043 4.7712 1.54274
928.34 -2.88788 1.13134
952.367 2.84255 0.617097
983.279 1.02753 0.925645
1039.03 -1.96702 0.925645
1093.97 -3.56738 0.719946
1390.09 -1.95052 1.13134
1739.13 -0.404522 1.64559
1785.06 1.38479 0.822796
