Time data sigma
---- ---- -----
0 2.66241 1.07071
102.731 -2.73012 1.39658
363.991 2.59999 0.931056
1446.97 2.28002 0.83795
1447.95 3.0624 0.791397
1448.94 1.88707 0.791397
1449.91 1.16899 0.83795
1455.96 0.208836 0.977609
1458.9 0.050488 1.39658
1471.83 -1.94683 1.07071
1473.9 -0.804215 0.83795
1475.86 0.407398 1.16382
1477.85 -2.2134 1.07071
1478.95 1.06633 0.791397
1504.82 2.08673 0.931056
1505.91 3.23474 0.977609
1510.89 1.33833 1.07071
1511.87 2.43924 0.791397
1512.79 -0.474421 0.791397
1513.83 -2.14612 0.83795
1527.87 -1.2494 1.07071
1528.82 -2.56521 0.83795
1535.71 -3.26202 0.931056
1539.76 -2.96682 0.977609
1559.76 2.49719 0.83795
1561.76 1.49264 0.931056
1817.96 -2.82664 0.931056
1818.99 -1.38843 1.07071
1820.98 0.14787 0.977609
1821.97 -3.46616 0.83795
1825.93 -0.0577181 0.977609
1826.93 -2.1059 0.931056
1828.94 -5.12816 1.11727
1842.89 -0.795313 1.16382
1843.9 -0.783271 1.16382
1850.82 -1.18504 1.11727
1851.83 2.79276 1.02416
1852.86 0.211111 0.791397
1853.91 -1.2042 1.25693
1855.88 1.07672 0.977609
1856.83 0.455288 1.11727
1857.83 3.244 1.16382
1863.86 4.83051 0.744845
1866.93 3.59049 1.02416
1886.96 -2.33082 1.02416
1887.84 -5.63266 1.11727
1895.85 -2.52074 0.791397
1898.62 -0.623768 1.21037
1915.69 -1.42454 0.791397
1916.78 0.644788 0.791397
1917.76 3.30666 0.791397
1918.78 2.53264 0.83795
1919.7 1.68824 0.791397
1920.71 4.39925 1.11727
1926.76 3.15885 0.884503
1927.74 3.09214 0.884503
1944.64 1.48778 1.16382
1947.64 -1.69147 1.07071
1948.66 -2.20324 0.791397
1956.68 -0.531421 1.25693
1958.7 1.1391 0.791397
1987.69 2.34453 1.44314
2001.66 -1.83634 0.884503
2008.66 -1.58637 1.35003
2009.68 -0.523425 0.977609
2014.63 -0.516236 1.02416
2018.63 0.0460986 0.884503
