Time data sigma
---- ---- -----
0 -2.73992 1.07071
102.731 -8.61873 1.39658
363.991 -1.07802 0.931056
1446.97 6.37558 0.83795
1447.95 5.66651 0.791397
1448.94 6.87355 0.791397
1449.91 12.4091 0.83795
1455.96 10.2279 0.977609
1458.9 11.9868 1.39658
1471.83 1.80765 1.07071
1473.9 0.00763251 0.83795
1475.86 -3.25164 1.16382
1477.85 -3.17375 1.07071
1478.95 -2.57056 0.791397
1504.82 -0.490617 0.931056
1505.91 2.69416 0.977609
1510.89 10.5133 1.07071
1511.87 9.2299 0.791397
1512.79 11.4719 0.791397
1513.83 12.6923 0.83795
1527.87 2.38691 1.07071
1528.82 2.06529 0.83795
1535.71 -1.11813 0.931056
1539.76 -5.73048 0.977609
1559.76 -4.38801 0.83795
1561.76 -5.00659 0.931056
1817.96 11.5159 0.931056
1818.99 10.1411 1.07071
1820.98 8.24247 0.977609
1821.97 8.38111 0.83795
1825.93 6.05663 0.977609
1826.93 6.33783 0.931056
1828.94 3.19736 1.11727
1842.89 -3.79729 1.16382
1843.9 -4.36404 1.16382
1850.82 -10.7682 1.11727
1851.83 -11.3979 1.02416
1852.86 -8.73077 0.791397
1853.91 -10.2295 1.25693
1855.88 -10.505 0.977609
1856.83 -10.3496 1.11727
1857.83 -8.7278 1.16382
1863.86 -0.521817 0.744845
1866.93 5.18157 1.02416
1886.96 2.66323 1.02416
1887.84 4.8199 1.11727
1895.85 -1.60258 0.791397
1898.62 -3.57502 1.21037
1915.69 -10.6067 0.791397
1916.78 -9.99825 0.791397
1917.76 -8.8609 0.791397
1918.78 -7.35448 0.83795
1919.7 -7.17593 0.791397
1920.71 -4.40879 1.11727
1926.76 3.09097 0.884503
1927.74 7.16746 0.884503
1944.64 7.22208 1.16382
1947.64 3.06734 1.07071
1948.66 0.639152 0.791397
1956.68 -3.10933 1.25693
1958.7 -3.18004 0.791397
1987.69 8.6975 1.44314
2001.66 8.81329 0.884503
2008.66 4.35248 1.35003
2009.68 2.69455 0.977609
2014.63 -0.439688 1.02416
2018.63 -4.63725 0.884503
