Time data sigma
---- ---- -----
0 6.759 1.07071
102.731 4.37271 1.39658
363.991 2.90149 0.931056
1446.97 2.18702 0.83795
1447.95 1.38327 0.791397
1448.94 1.8769 0.791397
1449.91 0.933068 0.83795
1455.96 -4.46289 0.977609
1458.9 -8.70547 1.39658
1471.83 -2.88303 1.07071
1473.9 -4.91418 0.83795
1475.86 0.496125 1.16382
1477.85 -1.10959 1.07071
1478.95 5.61841 0.791397
1504.82 1.96611 0.931056
1505.91 2.13327 0.977609
1510.89 -0.18266 1.07071
1511.87 -0.25686 0.791397
1512.79 -1.62423 0.791397
1513.83 -2.84402 0.83795
1527.87 -10.2611 1.07071
1528.82 -8.31177 0.83795
1535.71 0.129588 0.931056
1539.76 4.07876 0.977609
1559.76 3.2344 0.83795
1561.76 6.47441 0.931056
1817.96 -7.64675 0.931056
1818.99 -7.55487 1.07071
1820.98 -8.84348 0.977609
1821.97 -10.2139 0.83795
1825.93 -9.76968 0.977609
1826.93 -9.51199 0.931056
1828.94 -8.17668 1.11727
1842.89 5.03145 1.16382
1843.9 6.85907 1.16382
1850.82 4.68836 1.11727
1851.83 7.00674 1.02416
1852.86 5.23309 0.791397
1853.91 6.31092 1.25693
1855.88 4.81954 0.977609
1856.83 4.44453 1.11727
1857.83 7.405 1.16382
1863.86 4.48994 0.744845
1866.93 2.24178 1.02416
1886.96 -10.6813 1.02416
1887.84 -9.51485 1.11727
1895.85 -1.48043 0.791397
1898.62 0.95534 1.21037
1915.69 4.23882 0.791397
1916.78 6.3147 0.791397
1917.76 2.58948 0.791397
1918.78 4.72667 0.83795
1919.7 5.65474 0.791397
1920.71 4.53608 1.11727
1926.76 3.39535 0.884503
1927.74 1.009 0.884503
1944.64 -11.0695 1.16382
1947.64 -7.0906 1.07071
1948.66 -8.43365 0.791397
1956.68 2.64375 1.25693
1958.7 2.94473 0.791397
1987.69 1.29058 1.44314
2001.66 -11.7577 0.884503
2008.66 -9.88884 1.35003
2009.68 -7.40763 0.977609
2014.63 -1.2344 1.02416
2018.63 2.99945 0.884503
