Time data sigma
---- ---- -----
0 1.18437 1.07071
102.731 -11.201 1.39658
363.991 7.49712 0.931056
1446.97 13.2369 0.83795
1447.95 13.3596 0.791397
1448.94 15.3473 0.791397
1449.91 14.4937 0.83795
1455.96 10.8204 0.977609
1458.9 6.50636 1.39658
1471.83 -2.73247 1.07071
1473.9 -6.59584 0.83795
1475.86 -5.36892 1.16382
1477.85 -6.07469 1.07071
1478.95 -8.43779 0.791397
1504.82 8.05801 0.931056
1505.91 10.3989 0.977609
1510.89 12.1388 1.07071
1511.87 13.6597 0.791397
1512.79 14.2195 0.791397
1513.83 11.267 0.83795
1527.87 -0.327306 1.07071
1528.82 -4.10344 0.83795
1535.71 -7.95394 0.931056
1539.76 -7.559 0.977609
1559.76 0.611508 0.83795
1561.76 3.72732 0.931056
1817.96 8.84345 0.931056
1818.99 6.74521 1.07071
1820.98 2.84407 0.977609
1821.97 2.86339 0.83795
1825.93 -1.98401 0.977609
1826.93 -0.801776 0.931056
1828.94 -1.6594 1.11727
1842.89 -6.27772 1.16382
1843.9 -6.66404 1.16382
1850.82 -6.78053 1.11727
1851.83 -6.64574 1.02416
1852.86 -6.68817 0.791397
1853.91 -4.9769 1.25693
1855.88 -2.76215 0.977609
1856.83 -3.32019 1.11727
1857.83 -0.58728 1.16382
1863.86 7.09703 0.744845
1866.93 9.7563 1.02416
1886.96 0.151344 1.02416
1887.84 -0.564501 1.11727
1895.85 -6.59073 0.791397
1898.62 -6.1957 1.21037
1915.69 -2.45986 0.791397
1916.78 -2.73769 0.791397
1917.76 -0.591274 0.791397
1918.78 -1.6642 0.83795
1919.7 -1.37927 0.791397
1920.71 -0.988913 1.11727
1926.76 11.8826 0.884503
1927.74 11.6821 0.884503
1944.64 0.323191 1.16382
1947.64 -1.09914 1.07071
1948.66 -1.69355 0.791397
1956.68 -8.1795 1.25693
1958.7 -9.33238 0.791397
1987.69 11.5725 1.44314
2001.66 1.89387 0.884503
2008.66 -4.318 1.35003
2009.68 -2.22292 0.977609
2014.63 -8.18671 1.02416
2018.63 -5.52832 0.884503
