Time data sigma
---- ---- -----
0 7.24873 1.07071
102.731 0.457629 1.39658
363.991 8.61609 0.931056
1446.97 8.54988 0.83795
1447.95 6.29136 0.791397
1448.94 5.0452 0.791397
1449.91 4.48844 0.83795
1455.96 -2.96696 0.977609
1458.9 -5.96503 1.39658
1471.83 -7.0204 1.07071
1473.9 -6.33332 0.83795
1475.86 -9.41538 1.16382
1477.85 -9.9552 1.07071
1478.95 -10.2803 0.791397
1504.82 9.57777 0.931056
1505.91 5.35492 0.977609
1510.89 3.00391 1.07071
1511.87 2.86103 0.791397
1512.79 1.17649 0.791397
1513.83 -2.72534 0.83795
1527.87 -9.15173 1.07071
1528.82 -6.71073 0.83795
1535.71 -9.75169 0.931056
1539.76 -7.1119 0.977609
1559.76 11.7924 0.83795
1561.76 12.7096 0.931056
1817.96 2.2949 0.931056
1818.99 -1.02161 1.07071
1820.98 -0.285986 0.977609
1821.97 -1.69592 0.83795
1825.93 -6.72321 0.977609
1826.93 -6.7064 0.931056
1828.94 -7.61741 1.11727
1842.89 -5.65651 1.16382
1843.9 -2.96531 1.16382
1850.82 7.9644 1.11727
1851.83 8.84218 1.02416
1852.86 10.4984 0.791397
1853.91 8.03897 1.25693
1855.88 11.1635 0.977609
1856.83 7.91628 1.11727
1857.83 10.893 1.16382
1863.86 10.5348 0.744845
1866.93 3.41323 1.02416
1886.96 -7.80825 1.02416
1887.84 -8.37423 1.11727
1895.85 -12.1573 0.791397
1898.62 -9.63336 1.21037
1915.69 10.555 0.791397
1916.78 10.7483 0.791397
1917.76 11.8386 0.791397
1918.78 8.78798 0.83795
1919.7 8.56845 0.791397
1920.71 9.14704 1.11727
1926.76 4.66651 0.884503
1927.74 7.15385 0.884503
1944.64 -2.50797 1.16382
1947.64 -7.66521 1.07071
1948.66 -8.63261 0.791397
1956.68 -13.1695 1.25693
1958.7 -8.98614 0.791397
1987.69 7.33008 1.44314
2001.66 -0.229311 0.884503
2008.66 -7.09769 1.35003
2009.68 -12.5051 0.977609
2014.63 -13.692 1.02416
2018.63 -8.79639 0.884503
