Time data sigma
---- ---- -----
0 0.881436 1.07071
102.731 1.25535 1.39658
363.991 -0.410968 0.931056
1446.97 -1.03797 0.83795
1447.95 -0.722696 0.791397
1448.94 -1.61297 0.791397
1449.91 -2.30174 0.83795
1455.96 -0.180652 0.977609
1458.9 -3.45665 1.39658
1471.83 -0.49636 1.07071
1473.9 0.859709 0.83795
1475.86 1.19592 1.16382
1477.85 -0.00180808 1.07071
1478.95 2.92263 0.791397
1504.82 -2.886 0.931056
1505.91 -0.0718437 0.977609
1510.89 -0.220588 1.07071
1511.87 -1.7338 0.791397
1512.79 -0.555666 0.791397
1513.83 0.437846 0.83795
1527.87 0.918114 1.07071
1528.82 0.371373 0.83795
1535.71 -0.327922 0.931056
1539.76 -0.981724 0.977609
1559.76 -1.97615 0.83795
1561.76 -0.872795 0.931056
1817.96 -2.32273 0.931056
1818.99 -2.41862 1.07071
1820.98 -1.65589 0.977609
1821.97 -0.240307 0.83795
1825.93 1.61413 0.977609
1826.93 0.209242 0.931056
1828.94 1.20538 1.11727
1842.89 2.15702 1.16382
1843.9 1.08242 1.16382
1850.82 2.63583 1.11727
1851.83 1.54793 1.02416
1852.86 4.06241 0.791397
1853.91 1.63133 1.25693
1855.88 2.70654 0.977609
1856.83 2.93195 1.11727
1857.83 2.37686 1.16382
1863.86 -1.44512 0.744845
1866.93 -0.432711 1.02416
1886.96 -2.45998 1.02416
1887.84 -1.67793 1.11727
1895.85 2.2059 0.791397
1898.62 0.480374 1.21037
1915.69 1.77321 0.791397
1916.78 0.642008 0.791397
1917.76 3.08157 0.791397
1918.78 3.58824 0.83795
1919.7 2.11814 0.791397
1920.71 -0.547381 1.11727
1926.76 -0.18432 0.884503
1927.74 1.15298 0.884503
1944.64 -0.778041 1.16382
1947.64 1.31776 1.07071
1948.66 -1.29369 0.791397
1956.68 2.03893 1.25693
1958.7 0.969164 0.791397
1987.69 -3.55072 1.44314
2001.66 -2.04655 0.884503
2008.66 1.58646 1.35003
2009.68 -2.35791 0.977609
2014.63 -0.694818 1.02416
2018.63 1.49931 0.884503
