Time data sigma
---- ---- -----
0 2.27233 0.617097
4.0172 0.788813 0.822796
8.9611 -0.108399 0.822796
23.9521 -2.10137 1.13134
35.965 -2.07225 0.822796
40.9613 0.186001 1.43989
257.193 -0.0928508 1.23419
263.27 -4.05637 0.719946
291.109 3.00542 0.925645
318.101 -0.74227 0.719946
333.02 -1.02068 1.13134
339.009 1.88478 0.617097
347.022 1.28425 1.23419
364.993 1.64921 0.617097
611.359 1.3163 0.514247
646.153 3.05577 1.43989
670.133 1.89608 0.925645
683.118 -3.09684 0.514247
693.077 0.223739 0.925645
698.043 1.97726 1.54274
928.34 -2.90345 1.13134
952.367 0.56252 0.617097
983.279 -3.3454 0.925645
1039.03 -1.58394 0.925645
1093.97 0.347083 0.719946
1390.09 2.24914 1.13134
1739.13 0.659887 1.64559
1785.06 0.304291 0.822796
