Time data sigma
---- ---- -----
0 -0.66382 0.617097
4.0172 -1.4612 0.822796
8.9611 -3.00867 0.822796
23.9521 -0.658606 1.13134
35.965 1.5774 0.822796
40.9613 2.01252 1.43989
257.193 -3.52848 1.23419
263.27 -1.64694 0.719946
291.109 1.34589 0.925645
318.101 -3.24342 0.719946
333.02 2.36726 1.13134
339.009 1.89028 0.617097
347.022 0.474058 1.23419
364.993 -0.0382871 0.617097
611.359 -3.61257 0.514247
646.153 1.46931 1.43989
670.133 1.24379 0.925645
683.118 -1.16 0.514247
693.077 2.26739 0.925645
698.043 1.95691 1.54274
928.34 -1.403 1.13134
952.367 2.31843 0.617097
983.279 0.432926 0.925645
1039.03 -2.36817 0.925645
1093.97 -2.227 0.719946
1390.09 -2.26811 1.13134
1739.13 -3.51693 1.64559
1785.06 0.990208 0.822796
