Time data sigma
---- ---- -----
0 -2.16332 0.617097
4.0172 -3.60802 0.822796
8.9611 -0.812859 0.822796
23.9521 5.07795 1.13134
35.965 2.76633 0.822796
40.9613 -2.39685 1.43989
257.193 0.566835 1.23419
263.27 0.994899 0.719946
291.109 -5.96554 0.925645
318.101 3.23757 0.719946
333.02 1.9452 1.13134
339.009 -1.46764 0.617097
347.022 -3.24168 1.23419
364.993 0.43591 0.617097
611.359 -2.02339 0.514247
646.153 -3.88422 1.43989
670.133 -0.474936 0.925645
683.118 3.84932 0.514247
693.077 1.38654 0.925645
698.043 -3.81985 1.54274
928.34 6.66961 1.13134
952.367 -2.99966 0.617097
983.279 5.53015 0.925645
1039.03 3.96618 0.925645
1093.97 -0.394692 0.719946
1390.09 -2.14342 1.13134
1739.13 -4.62115 1.64559
1785.06 -3.98347 0.822796
