Time data sigma
---- ---- -----
0 -2.28563 0.617097
4.0172 2.46941 0.822796
8.9611 4.89151 0.822796
23.9521 7.16578 1.13134
35.965 -0.679753 0.822796
40.9613 -4.34308 1.43989
257.193 7.75867 1.23419
263.27 10.0293 0.719946
291.109 -14.3455 0.925645
318.101 9.24072 0.719946
333.02 3.25547 1.13134
339.009 -2.90124 0.617097
347.022 -13.3514 1.23419
364.993 6.0647 0.617097
611.359 6.95432 0.514247
646.153 -9.13859 1.43989
670.133 6.44228 0.925645
683.118 10.3032 0.514247
693.077 5.11068 0.925645
698.043 -0.0149578 1.54274
928.34 6.04278 1.13134
952.367 -12.3015 0.617097
983.279 6.66294 0.925645
1039.03 10.8052 0.925645
1093.97 6.77739 0.719946
1390.09 8.06635 1.13134
1739.13 -1.37479 1.64559
1785.06 -11.4036 0.822796
