Time data sigma
---- ---- -----
0 -4.53596 1.07071
102.731 -6.30389 1.39658
363.991 -4.75132 0.931056
1446.97 -4.1091 0.83795
1447.95 0.823273 0.791397
1448.94 -2.13584 0.791397
1449.91 2.17882 0.83795
1455.96 8.1851 0.977609
1458.9 12.7205 1.39658
1471.83 0.385194 1.07071
1473.9 -0.318103 0.83795
1475.86 -2.71694 1.16382
1477.85 -0.860491 1.07071
1478.95 -2.76987 0.791397
1504.82 -4.06644 0.931056
1505.91 -1.90931 0.977609
1510.89 1.77836 1.07071
1511.87 2.06329 0.791397
1512.79 5.15943 0.791397
1513.83 8.17482 0.83795
1527.87 3.94486 1.07071
1528.82 6.90085 0.83795
1535.71 -2.00244 0.931056
1539.76 -3.84586 0.977609
1559.76 -5.66779 0.83795
1561.76 -5.62327 0.931056
1817.96 11.9361 0.931056
1818.99 8.64226 1.07071
1820.98 10.1721 0.977609
1821.97 9.85347 0.83795
1825.93 6.01443 0.977609
1826.93 6.83827 0.931056
1828.94 5.36859 1.11727
1842.89 -7.2154 1.16382
1843.9 -6.48193 1.16382
1850.82 -8.5669 1.11727
1851.83 -9.81092 1.02416
1852.86 -5.94968 0.791397
1853.91 -9.18571 1.25693
1855.88 -5.41308 0.977609
1856.83 -8.40756 1.11727
1857.83 -4.0096 1.16382
1863.86 -5.05502 0.744845
1866.93 -1.77119 1.02416
1886.96 6.14864 1.02416
1887.84 6.81178 1.11727
1895.85 0.0413134 0.791397
1898.62 -2.39042 1.21037
1915.69 -7.72554 0.791397
1916.78 -6.49145 0.791397
1917.76 -6.06043 0.791397
1918.78 -4.92279 0.83795
1919.7 -6.67181 0.791397
1920.71 -5.70205 1.11727
1926.76 -3.603 0.884503
1927.74 -1.32274 0.884503
1944.64 8.49997 1.16382
1947.64 4.9598 1.07071
1948.66 6.61296 0.791397
1956.68 -3.26478 1.25693
1958.7 -3.28635 0.791397
1987.69 0.569795 1.44314
2001.66 10.3037 0.884503
2008.66 4.69253 1.35003
2009.68 4.13101 0.977609
2014.63 -1.52009 1.02416
2018.63 -1.06134 0.884503
