Time data sigma
---- ---- -----
0 3.16067 0.617097
4.0172 -2.71925 0.822796
8.9611 -4.17014 0.822796
23.9521 -9.19577 1.13134
35.965 -1.27166 0.822796
40.9613 5.61062 1.43989
257.193 -9.79185 1.23419
263.27 -8.71745 0.719946
291.109 16.4156 0.925645
318.101 -7.76749 0.719946
333.02 -6.60705 1.13134
339.009 0.731522 0.617097
347.022 13.4404 1.23419
364.993 -1.34777 0.617097
611.359 -6.42125 0.514247
646.153 11.4817 1.43989
670.133 -4.96949 0.925645
683.118 -8.73138 0.514247
693.077 -3.29919 0.925645
698.043 1.20898 1.54274
928.34 -7.79732 1.13134
952.367 12.7529 0.617097
983.279 -7.38143 0.925645
1039.03 -7.92367 0.925645
1093.97 -7.15174 0.719946
1390.09 -6.98147 1.13134
1739.13 5.63618 1.64559
1785.06 10.1594 0.822796
