Time data sigma
---- ---- -----
0 2.45027 1.07071
102.731 -2.11311 1.39658
363.991 2.89275 0.931056
1446.97 2.22649 0.83795
1447.95 3.21855 0.791397
1448.94 2.25384 0.791397
1449.91 1.73069 0.83795
1455.96 1.08618 0.977609
1458.9 0.448197 1.39658
1471.83 -2.52143 1.07071
1473.9 -1.19263 0.83795
1475.86 0.251004 1.16382
1477.85 -2.1076 1.07071
1478.95 1.31695 0.791397
1504.82 1.5849 0.931056
1505.91 2.92293 0.977609
1510.89 2.00893 1.07071
1511.87 3.24758 0.791397
1512.79 0.423553 0.791397
1513.83 -1.20045 0.83795
1527.87 -1.89474 1.07071
1528.82 -3.2197 0.83795
1535.71 -3.47162 0.931056
1539.76 -2.67642 0.977609
1559.76 1.68211 0.83795
1561.76 0.676252 0.931056
1817.96 -2.31464 0.931056
1818.99 -0.995875 1.07071
1820.98 0.299083 0.977609
1821.97 -3.42404 0.83795
1825.93 -0.32364 0.977609
1826.93 -2.42083 0.931056
1828.94 -5.51471 1.11727
1842.89 -0.49053 1.16382
1843.9 -0.39742 1.16382
1850.82 -0.760938 1.11727
1851.83 3.1322 1.02416
1852.86 0.445749 0.791397
1853.91 -1.09352 1.25693
1855.88 0.935232 0.977609
1856.83 0.192381 1.11727
1857.83 2.86165 1.16382
1863.86 4.21022 0.744845
1866.93 3.28128 1.02416
1886.96 -2.5872 1.02416
1887.84 -5.92317 1.11727
1895.85 -2.82468 0.791397
1898.62 -0.753921 1.21037
1915.69 -1.48805 0.791397
1916.78 0.447471 0.791397
1917.76 2.99352 0.791397
1918.78 2.11114 0.83795
1919.7 1.18348 0.791397
1920.71 3.82616 1.11727
1926.76 2.81198 0.884503
1927.74 2.87767 0.884503
1944.64 1.39186 1.16382
1947.64 -1.91399 1.07071
1948.66 -2.46028 0.791397
1956.68 -0.802521 1.25693
1958.7 0.982015 0.791397
1987.69 2.10388 1.44314
2001.66 -1.72827 0.884503
2008.66 -1.78224 1.35003
2009.68 -0.751008 0.977609
2014.63 -0.827828 1.02416
2018.63 -0.143464 0.884503
