Time data sigma
---- ---- -----
0 1.04078 1.07071
102.731 -0.252501 1.39658
363.991 -0.901214 0.931056
1446.97 0.413914 0.83795
1447.95 0.919748 0.791397
1448.94 -0.864988 0.791397
1449.91 1.50586 0.83795
1455.96 1.78676 0.977609
1458.9 3.00142 1.39658
1471.83 -1.83938 1.07071
1473.9 1.05094 0.83795
1475.86 -3.5963 1.16382
1477.85 0.236059 1.07071
1478.95 -1.81024 0.791397
1504.82 -1.61824 0.931056
1505.91 1.82908 0.977609
1510.89 3.27368 1.07071
1511.87 2.57672 0.791397
1512.79 2.47253 0.791397
1513.83 1.91044 0.83795
1527.87 0.220564 1.07071
1528.82 0.701077 0.83795
1535.71 0.67765 0.931056
1539.76 0.244165 0.977609
1559.76 -4.25164 0.83795
1561.76 0.889426 0.931056
1817.96 2.83099 0.931056
1818.99 3.09865 1.07071
1820.98 4.13153 0.977609
1821.97 1.81904 0.83795
1825.93 1.18389 0.977609
1826.93 -0.3824 0.931056
1828.94 1.79589 1.11727
1842.89 -1.5973 1.16382
1843.9 -0.0711729 1.16382
1850.82 -1.52632 1.11727
1851.83 -1.33549 1.02416
1852.86 0.968279 0.791397
1853.91 1.024 1.25693
1855.88 -1.91472 0.977609
1856.83 -4.12192 1.11727
1857.83 -2.99913 1.16382
1863.86 -1.38661 0.744845
1866.93 -0.118344 1.02416
1886.96 -0.710531 1.02416
1887.84 0.861654 1.11727
1895.85 -1.56426 0.791397
1898.62 1.66988 1.21037
1915.69 -0.344616 0.791397
1916.78 -3.56356 0.791397
1917.76 -1.70022 0.791397
1918.78 -1.76886 0.83795
1919.7 -0.242232 0.791397
1920.71 -0.408091 1.11727
1926.76 -0.142226 0.884503
1927.74 0.107445 0.884503
1944.64 -0.343098 1.16382
1947.64 1.74139 1.07071
1948.66 0.274834 0.791397
1956.68 -0.472395 1.25693
1958.7 -0.802506 0.791397
1987.69 -0.0782421 1.44314
2001.66 3.11276 0.884503
2008.66 2.92011 1.35003
2009.68 -1.05111 0.977609
2014.63 -0.182034 1.02416
2018.63 0.752968 0.884503
