Time data sigma
---- ---- -----
0 5.77767 0.617097
4.0172 8.39398 0.822796
8.9611 6.36509 0.822796
23.9521 2.9333 1.13134
35.965 -8.36288 0.822796
40.9613 -9.88183 1.43989
257.193 4.6343 1.23419
263.27 0.696082 0.719946
291.109 -3.76439 0.925645
318.101 3.1338 0.719946
333.02 -4.44434 1.13134
339.009 -9.74773 0.617097
347.022 -7.05826 1.23419
364.993 8.96338 0.617097
611.359 6.01014 0.514247
646.153 -7.11537 1.43989
670.133 6.6065 0.925645
683.118 -1.98029 0.514247
693.077 -6.54572 0.925645
698.043 -10.1966 1.54274
928.34 -2.30558 1.13134
952.367 1.46394 0.617097
983.279 -1.08496 0.925645
1039.03 3.46482 0.925645
1093.97 3.77697 0.719946
1390.09 6.37716 1.13134
1739.13 5.64059 1.64559
1785.06 -8.41442 0.822796
