Time data sigma
---- ---- -----
0 0.347487 1.07071
102.731 2.20824 1.39658
363.991 1.25866 0.931056
1446.97 1.24702 0.83795
1447.95 1.30062 0.791397
1448.94 1.04402 0.791397
1449.91 1.63146 0.83795
1455.96 -0.449705 0.977609
1458.9 -2.8344 1.39658
1471.83 -1.75126 1.07071
1473.9 0.845682 0.83795
1475.86 0.284051 1.16382
1477.85 2.00926 1.07071
1478.95 1.52565 0.791397
1504.82 1.55042 0.931056
1505.91 0.481209 0.977609
1510.89 0.216883 1.07071
1511.87 -1.28254 0.791397
1512.79 -0.553693 0.791397
1513.83 -1.47792 0.83795
1527.87 -1.92916 1.07071
1528.82 -0.279741 0.83795
1535.71 -0.91456 0.931056
1539.76 -0.755491 0.977609
1559.76 0.153556 0.83795
1561.76 -2.35324 0.931056
1817.96 -2.1397 0.931056
1818.99 -1.95495 1.07071
1820.98 -5.68961 0.977609
1821.97 -4.06905 0.83795
1825.93 -3.04524 0.977609
1826.93 -3.90617 0.931056
1828.94 -1.98458 1.11727
1842.89 0.280458 1.16382
1843.9 1.24916 1.16382
1850.82 0.777203 1.11727
1851.83 1.2992 1.02416
1852.86 1.66761 0.791397
1853.91 1.17426 1.25693
1855.88 0.757469 0.977609
1856.83 0.121932 1.11727
1857.83 -0.798533 1.16382
1863.86 1.34871 0.744845
1866.93 0.72356 1.02416
1886.96 -0.520344 1.02416
1887.84 -4.29977 1.11727
1895.85 -0.358637 0.791397
1898.62 -2.54961 1.21037
1915.69 0.864303 0.791397
1916.78 2.58257 0.791397
1917.76 4.90421 0.791397
1918.78 0.796627 0.83795
1919.7 2.4208 0.791397
1920.71 2.18026 1.11727
1926.76 -0.81097 0.884503
1927.74 1.41734 0.884503
1944.64 -2.42084 1.16382
1947.64 -3.84203 1.07071
1948.66 -2.5414 0.791397
1956.68 -2.06138 1.25693
1958.7 1.71325 0.791397
1987.69 1.97451 1.44314
2001.66 -0.3937 0.884503
2008.66 -3.00087 1.35003
2009.68 -0.374209 0.977609
2014.63 -0.945574 1.02416
2018.63 1.09708 0.884503
