Time data sigma
---- ---- -----
0 -0.651268 0.617097
4.0172 1.15947 0.822796
8.9611 -2.42911 0.822796
23.9521 -1.33321 1.13134
35.965 0.0536337 0.822796
40.9613 3.81155 1.43989
257.193 -1.39433 1.23419
263.27 -1.19288 0.719946
291.109 -1.21003 0.925645
318.101 -0.600254 0.719946
333.02 -0.565677 1.13134
339.009 3.37483 0.617097
347.022 4.02469 1.23419
364.993 -1.66077 0.617097
611.359 -1.37457 0.514247
646.153 1.2644 1.43989
670.133 -1.32448 0.925645
683.118 -0.450171 0.514247
693.077 1.18772 0.925645
698.043 3.11959 1.54274
928.34 -1.18805 1.13134
952.367 1.57767 0.617097
983.279 -2.15442 0.925645
1039.03 -1.91535 0.925645
1093.97 -1.63962 0.719946
1390.09 -1.24383 1.13134
1739.13 -0.279063 1.64559
1785.06 3.18815 0.822796
